"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-15 0.987685645667362 4 10 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.998188572819695
131 0.650120817268918 4 107 "GO:0000781;GO:0000784" "chromosome, telomeric region" 0.926693632754318
2068 0.0657998451945833 4 7 "GO:0000783;GO:0000782;GO:0070187" "telomere cap complex" 0.786610447137294
301 0.106650027095654 3 261 "GO:0000785" "chromatin" 0.844943479169149
-550 0.303302759743897 4 31 "GO:0000786;GO:0044815;GO:1990104" "DNA packaging complex" 0.926693632754318
-681 0.318075139455111 5 19 "GO:0000788" "nuclear nucleosome" 0.926693632754318
293 0.20099379877719 2 171 "GO:0000790" "nuclear chromatin" 0.922336725826636
93 0.792198700442307 2 71 "GO:0000792" "heterochromatin" 0.943844934661313
-864 0.0571993857661299 2 43 "GO:0000793" "condensed chromosome" 0.786610447137294
-1046 0.0732049961659455 5 26 "GO:0000794" "condensed nuclear chromosome" 0.786610447137294
305 0.701356174326473 4 14 "GO:0000795" "synaptonemal complex" 0.926693632754318
-354 0.770318981831847 2 6 "GO:0000796" "condensin complex" 0.939940677543606
-44 0.9691022112872 2 7 "GO:0000798" "nuclear cohesin complex" 0.994098643910102
-409 0.606588163915934 2 14 "GO:0000800" "lateral element" 0.926693632754318
333 0.599974558297824 2 22 "GO:0000803" "sex chromosome" 0.926693632754318
501 0.655929506406026 6 7 "GO:0000805" "X chromosome" 0.926693632754318
2177 0.0728579854008027 4 6 "GO:0000812" "Swr1 complex" 0.786610447137294
330 0.458017124551915 3 45 "GO:0000922" "spindle pole" 0.926693632754318
-156 0.906552284866196 2 5 "GO:0000923" "equatorial microtubule organizing center" 0.975892726381359
-1450 0.0681643287472662 4 14 "GO:0000930" "gamma-tubulin complex" 0.786610447137294
346 0.452190279509538 3 42 "GO:0000932" "cytoplasmic mRNA processing body" 0.926693632754318
-655 0.445549887318721 2 12 "GO:0000940" "condensed chromosome outer kinetochore" 0.926693632754318
-699 0.435904331304803 2 11 "GO:0000974" "Prp19 complex" 0.926693632754318
566 0.641290115974119 5 6 "GO:0001650" "fibrillar center" 0.926693632754318
-991 0.456111069332339 4 5 "GO:0001651" "dense fibrillar component" 0.926693632754318
-266 0.660980524047271 5 24 "GO:0001669" "acrosomal vesicle" 0.926693632754318
190 0.665443328914603 2 46 "GO:0001725;GO:0032432;GO:0042641" "actomyosin" 0.926693632754318
724 0.133690885285257 3 38 "GO:0001726" "ruffle" 0.885683267244797
-669 0.61509533191382 2 5 "GO:0001739" "sex chromatin" 0.926693632754318
422 0.751168371619572 2 5 "GO:0001740" "Barr body" 0.935238459079503
525 0.509371999382283 3 14 "GO:0001741" "XY body" 0.926693632754318
194 0.734917671127882 5 27 "GO:0001750" "photoreceptor outer segment" 0.926693632754318
303 0.683273607541271 2 16 "GO:0001772" "immunological synapse" 0.926693632754318
717 0.403657155390379 3 12 "GO:0001891" "phagocytic cup" 0.926693632754318
-837 0.14392222364057 3 27 "GO:0001917" "photoreceptor inner segment" 0.891524249270831
-242 0.842145812732653 2 6 "GO:0001931" "uropod" 0.953670834883073
-371 0.759783152315231 6 6 "GO:0001939;GO:0001940" "female pronucleus" 0.938753168236338
616 0.55799706870193 2 8 "GO:0002080" "acrosomal membrane" 0.926693632754318
-314 0.637192819403266 3 20 "GO:0002102" "podosome" 0.926693632754318
1337 0.203432390998682 2 8 "GO:0002178;GO:0017059;GO:0031211" "palmitoyltransferase complex" 0.922336725826636
-283 0.00631188236498084 1 903 "GO:0005576" "extracellular region" 0.484612301577973
-352 0.0721362108011092 2 236 "GO:0005578" "proteinaceous extracellular matrix" 0.786610447137294
-575 0.131731220848654 2 61 "GO:0005581" "collagen trimer" 0.885683267244797
1157 0.197013992394194 3 11 "GO:0005583" "fibrillar collagen trimer" 0.922336725826636
-1299 0.328776581712661 3 5 "GO:0005587;GO:0098642" "collagen type IV trimer" 0.926693632754318
76 0.783436956929599 2 117 "GO:0005604;GO:0044420" "extracellular matrix part" 0.942635601844677
1251 0.0744904255905615 2 18 "GO:0005605" "basal lamina" 0.786610447137294
504 0.511606738787409 2 15 "GO:0005614" "interstitial matrix" 0.926693632754318
-247 0.01829160075443 2 884 "GO:0005615" "extracellular space" 0.500536080284896
130 0.283974613934123 2 641 "GO:0005622" "intracellular" 0.926693632754318
-30 0.922560863583944 1 94 "GO:0005623" "cell" 0.980322227981214
79 0.893000625935592 2 26 "GO:0005637" "nuclear inner membrane" 0.973887230140723
1790 0.178139703013288 2 5 "GO:0005638" "lamin filament" 0.921395859421972
-746 0.348205423298085 2 14 "GO:0005639;GO:0044453" "nuclear membrane part" 0.926693632754318
-510 0.569196072022496 3 11 "GO:0005640" "nuclear outer membrane" 0.926693632754318
-194 0.821587354371835 2 12 "GO:0005641" "nuclear envelope lumen" 0.953670834883073
-934 0.482211496849837 2 5 "GO:0005642" "annulate lamellae" 0.926693632754318
-188 0.585501767728514 3 75 "GO:0005643;GO:0046930" "pore complex" 0.926693632754318
-333 0.736680623530808 4 9 "GO:0005652" "nuclear lamina" 0.92722460994497
-220 0.844640449997743 4 7 "GO:0005655;GO:0030681;GO:0030677" "nucleolar ribonuclease P complex" 0.953670834883073
438 0.480646581826051 3 23 "GO:0005657" "replication fork" 0.926693632754318
1009 0.447785812103336 2 5 "GO:0005658" "alpha DNA polymerase:primase complex" 0.926693632754318
368 0.632064977994566 5 15 "GO:0005662" "DNA replication factor A complex" 0.926693632754318
-706 0.595448776464675 4 5 "GO:0005663" "DNA replication factor C complex" 0.926693632754318
1076 0.306274141591791 4 8 "GO:0005664;GO:0000808" "origin recognition complex" 0.926693632754318
268 0.718926685816615 4 16 "GO:0005665" "DNA-directed RNA polymerase II, core complex" 0.926693632754318
1036 0.151007297234614 4 17 "GO:0005666" "DNA-directed RNA polymerase III complex" 0.89184651614631
161 0.371289042309962 3 281 "GO:0005667" "transcription factor complex" 0.926693632754318
725 0.155393426028365 2 34 "GO:0005669" "transcription factor TFIID complex" 0.893807989354301
181 0.819990774058641 2 14 "GO:0005671" "Ada2/Gcn5/Ada3 transcription activator complex" 0.953670834883073
376 0.6617137192522 2 12 "GO:0005675" "holo TFIIH complex" 0.926693632754318
-1131 0.282235650250824 3 8 "GO:0005677" "chromatin silencing complex" 0.926693632754318
-569 0.404160931032179 2 19 "GO:0005680" "anaphase-promoting complex" 0.926693632754318
-279 0.249836433086995 3 153 "GO:0005681" "spliceosomal complex" 0.926693632754318
-874 0.239637314000693 4 16 "GO:0005682" "U5 snRNP" 0.926693632754318
-1154 0.385560863593776 4 5 "GO:0005683" "U7 snRNP" 0.926693632754318
-224 0.742772106243749 2 19 "GO:0005684" "U2-type spliceosomal complex" 0.929810734446432
-883 0.220884119929006 4 17 "GO:0005685" "U1 snRNP" 0.922336725826636
-904 0.185586971759452 3 19 "GO:0005686" "U2 snRNP" 0.921395859421972
-962 0.30644351544292 3 10 "GO:0005687" "U4 snRNP" 0.926693632754318
264 0.814642464991119 3 7 "GO:0005688" "U6 snRNP" 0.952483829625826
-357 0.540826493073299 4 26 "GO:0005689" "U12-type spliceosomal complex" 0.926693632754318
117 0.48484095346301 2 327 "GO:0005694" "chromosome" 0.926693632754318
-424 0.534431073322791 2 19 "GO:0005697" "telomerase holoenzyme complex" 0.926693632754318
-287 0.574572402599237 3 34 "GO:0005719;GO:0000791" "euchromatin" 0.926693632754318
-198 0.693620319884804 2 35 "GO:0005720" "nuclear heterochromatin" 0.926693632754318
1238 0.0773743718131418 5 18 "GO:0005721" "centromeric heterochromatin" 0.786610447137294
81 0.4978407413407 3 669 "GO:0005730" "nucleolus" 0.926693632754318
-583 0.418780362407021 2 17 "GO:0005732" "small nucleolar ribonucleoprotein complex" 0.926693632754318
911 0.288844462517814 4 12 "GO:0005736" "DNA-directed RNA polymerase I complex" 0.926693632754318
-14 0.871998066819931 3 1401 "GO:0005739" "mitochondrion" 0.96858135288873
224 0.763501129593085 2 16 "GO:0005740" "mitochondrial envelope" 0.938753168236338
-310 0.212420294341029 4 145 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 0.922336725826636
389 0.711545510474803 2 8 "GO:0005742" "mitochondrial outer membrane translocase complex" 0.926693632754318
82 0.598188046116437 3 381 "GO:0005743;GO:0019866" "organelle inner membrane" 0.926693632754318
1900 0.117559639578635 2 6 "GO:0005744" "mitochondrial inner membrane presequence translocase complex" 0.844943479169149
-2096 0.114901152079601 2 5 "GO:0005746" "mitochondrial respiratory chain" 0.844943479169149
-440 0.337969841557498 4 42 "GO:0005747;GO:0045271;GO:0030964" "NADH dehydrogenase complex" 0.926693632754318
633 0.480503360825936 3 11 "GO:0005750;GO:0045275" "respiratory chain complex III" 0.926693632754318
1943 0.0184759574308168 2 13 "GO:0005751;GO:0045277" "respiratory chain complex IV" 0.500536080284896
-684 0.357815067838749 2 16 "GO:0005753;GO:0045259" "mitochondrial proton-transporting ATP synthase complex" 0.926693632754318
-146 0.686495156973157 2 68 "GO:0005758;GO:0031970" "organelle envelope lumen" 0.926693632754318
101 0.733119081908963 2 102 "GO:0005759" "mitochondrial matrix" 0.926693632754318
698 0.250294724336708 3 24 "GO:0005761;GO:0000313" "mitochondrial ribosome" 0.926693632754318
340 0.414819724726743 3 51 "GO:0005762;GO:0000315" "organellar large ribosomal subunit" 0.926693632754318
-1477 0.00990127510810666 4 27 "GO:0005763;GO:0000314" "mitochondrial small ribosomal subunit" 0.494226177167246
-56 0.731989379753835 5 339 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 0.926693632754318
-146 0.496456814902215 2 195 "GO:0005765;GO:0005774;GO:0044437" "vacuolar part" 0.926693632754318
151 0.872683113199547 2 10 "GO:0005767;GO:0044754" "secondary lysosome" 0.96858135288873
-83 0.507037289874796 3 607 "GO:0005768" "endosome" 0.926693632754318
-80 0.727445063718666 4 170 "GO:0005769" "early endosome" 0.926693632754318
-437 0.0942073951522176 4 131 "GO:0005770" "late endosome" 0.823419714799796
-372 0.586069429882766 5 19 "GO:0005771" "multivesicular body" 0.926693632754318
562 0.186916869700697 4 49 "GO:0005776" "autophagic vacuole" 0.921395859421972
-45 0.864389218108788 4 128 "GO:0005777;GO:0042579" "microbody" 0.963375725343827
-14 0.976014920773408 4 44 "GO:0005778;GO:0031903" "microbody membrane" 0.998188572819695
1034 0.178213819740042 2 15 "GO:0005779" "integral component of peroxisomal membrane" 0.921395859421972
-1187 0.110598200138408 3 16 "GO:0005782;GO:0031907" "peroxisomal matrix" 0.844943479169149
24 0.803881605539337 3 1104 "GO:0005783" "endoplasmic reticulum" 0.944697601067486
-1258 0.262800244273928 3 7 "GO:0005786;GO:0048500" "signal recognition particle" 0.926693632754318
-6 0.996457652279076 4 5 "GO:0005787" "signal peptidase complex" 0.998442932275483
-25 0.954586156296647 4 45 "GO:0005788" "endoplasmic reticulum lumen" 0.994098643910102
-51 0.782788605581993 3 262 "GO:0005789" "endoplasmic reticulum membrane" 0.942635601844677
-216 0.69552585160899 2 29 "GO:0005790" "smooth endoplasmic reticulum" 0.926693632754318
200 0.625170816956067 2 53 "GO:0005791" "rough endoplasmic reticulum" 0.926693632754318
-369 0.405884529854921 3 45 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.926693632754318
-88 0.366036013079113 3 1024 "GO:0005794" "Golgi apparatus" 0.926693632754318
-14 0.982585740666598 2 21 "GO:0005795" "Golgi stack" 0.998188572819695
-473 0.538180529051169 2 15 "GO:0005797" "Golgi medial cisterna" 0.926693632754318
-67 0.894631991230548 3 35 "GO:0005798" "Golgi-associated vesicle" 0.973887230140723
-834 0.0765588641326358 3 40 "GO:0005801" "cis-Golgi network" 0.786610447137294
-348 0.150553113312614 4 153 "GO:0005802" "trans-Golgi network" 0.89184651614631
-94 0.813833930343315 4 56 "GO:0005811" "lipid particle" 0.952483829625826
64 0.636601579620641 4 507 "GO:0005813;GO:0005815" "microtubule organizing center" 0.926693632754318
-146 0.642736418169659 4 90 "GO:0005814" "centriole" 0.926693632754318
264 0.397060703888302 3 92 "GO:0005819" "spindle" 0.926693632754318
-614 0.6444925231607 3 5 "GO:0005826" "actomyosin contractile ring" 0.926693632754318
-919 0.489274776075326 6 5 "GO:0005827" "polar microtubule" 0.926693632754318
533 0.688585050913004 2 5 "GO:0005828" "kinetochore microtubule" 0.926693632754318
-56 0.53582501986857 2 1208 "GO:0005829" "cytosol" 0.926693632754318
-976 0.299325293549651 2 10 "GO:0005832;GO:0002199" "zona pellucida receptor complex" 0.926693632754318
955 0.0788034384546505 2 30 "GO:0005834" "heterotrimeric G-protein complex" 0.786610447137294
-275 0.770264549856097 2 10 "GO:0005838" "proteasome regulatory particle" 0.939940677543606
-431 0.527794207458097 2 19 "GO:0005839" "proteasome core complex" 0.926693632754318
-125 0.789917428224794 2 40 "GO:0005844" "polysome" 0.943844934661313
-862 0.359302505352715 3 10 "GO:0005845;GO:0034518" "mRNA cap binding complex" 0.926693632754318
108 0.892067694789246 3 14 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.973887230140723
-386 0.572143313203704 2 19 "GO:0005849" "mRNA cleavage factor complex" 0.926693632754318
-2620 0.0487501381236114 2 5 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 0.786610447137294
-372 0.759364722275519 2 6 "GO:0005851" "eukaryotic translation initiation factor 2B complex" 0.938753168236338
-115 0.885207298388456 2 14 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.973690817892716
-104 0.255020630466841 4 1207 "GO:0005856" "cytoskeleton" 0.926693632754318
1617 0.150252638967661 3 7 "GO:0005858" "axonemal dynein complex" 0.89184651614631
1281 0.222889812601011 4 8 "GO:0005859" "muscle myosin complex" 0.922336725826636
-1155 0.384984255445439 3 5 "GO:0005861" "troponin complex" 0.926693632754318
327 0.670701634037191 3 15 "GO:0005865;GO:0036379" "myofilament" 0.926693632754318
-312 0.565907025907814 5 30 "GO:0005868;GO:0030286" "dynein complex" 0.926693632754318
-518 0.601011189648604 4 9 "GO:0005869" "dynactin complex" 0.926693632754318
-550 0.187188930555627 4 51 "GO:0005871" "kinesin complex" 0.921395859421972
-238 0.143131718204641 3 346 "GO:0005874" "microtubule" 0.891524249270831
-373 0.196966106248525 2 107 "GO:0005875" "microtubule associated complex" 0.922336725826636
-1136 0.0123621959667001 2 43 "GO:0005876" "spindle microtubule" 0.500536080284896
-321 0.450166946434262 4 49 "GO:0005881" "cytoplasmic microtubule" 0.926693632754318
-336 0.395025498847253 3 57 "GO:0005882" "intermediate filament" 0.926693632754318
-2176 0.0281710526257854 4 9 "GO:0005883" "neurofilament" 0.720970272756212
188 0.605351294798194 3 67 "GO:0005884" "actin filament" 0.926693632754318
-170 0.856277848499542 3 10 "GO:0005885" "Arp2/3 protein complex" 0.958732851755842
-198 0.0764488382227285 3 762 "GO:0005887" "integral component of plasma membrane" 0.786610447137294
-964 0.427282699906867 4 6 "GO:0005890" "sodium:potassium-exchanging ATPase complex" 0.926693632754318
-256 0.648557230606903 2 28 "GO:0005891" "voltage-gated calcium channel complex" 0.926693632754318
-763 0.355048898898864 3 13 "GO:0005892" "acetylcholine-gated channel complex" 0.926693632754318
146 0.668871412263784 3 76 "GO:0005901" "caveola" 0.926693632754318
-97 0.776145055353186 2 77 "GO:0005902" "microvillus" 0.940709991396177
248 0.496296569870169 2 67 "GO:0005903" "brush border" 0.926693632754318
162 0.688727010505712 2 54 "GO:0005905" "coated pit" 0.926693632754318
12 0.926933210867723 2 576 "GO:0005911" "cell-cell junction" 0.980986312781999
-61 0.6201424861731 2 615 "GO:0005912;GO:0070161" "anchoring junction" 0.926693632754318
-130 0.454494019467538 3 299 "GO:0005913" "cell-cell adherens junction" 0.926693632754318
1676 0.167238512317411 2 6 "GO:0005915" "zonula adherens" 0.909935527648276
-178 0.85018316909555 4 10 "GO:0005916" "fascia adherens" 0.955246455032561
-691 0.227794690425153 2 27 "GO:0005921" "gap junction" 0.926693632754318
-671 0.382038502092525 3 15 "GO:0005922" "connexon complex" 0.926693632754318
77 0.803743862836332 3 92 "GO:0005923;GO:0070160" "tight junction" 0.944697601067486
21 0.894961492242198 3 351 "GO:0005925;GO:0005924;GO:0030055" "cell-substrate junction" 0.973887230140723
72 0.681365947679702 2 293 "GO:0005929" "cilium" 0.926693632754318
123 0.733591914286984 3 68 "GO:0005930" "axoneme" 0.926693632754318
-44 0.884444524155553 2 97 "GO:0005938" "cell cortex" 0.973690817892716
415 0.588791790404086 2 15 "GO:0005942" "phosphatidylinositol 3-kinase complex" 0.926693632754318
-618 0.582597306297911 6 7 "GO:0005952" "cAMP-dependent protein kinase complex" 0.926693632754318
-716 0.590452362952863 3 5 "GO:0005964" "phosphorylase kinase complex" 0.926693632754318
138 0.61702139070201 2 118 "GO:0008021" "synaptic vesicle" 0.926693632754318
433 0.323813819635013 2 46 "GO:0008023" "transcription elongation factor complex" 0.926693632754318
-1478 0.135864582240157 2 9 "GO:0008024" "positive transcription elongation factor complex b" 0.885683267244797
1589 0.0910260451612576 2 10 "GO:0008074" "guanylate cyclase complex, soluble" 0.823419714799796
-411 0.252528131804113 2 69 "GO:0008076;GO:0034705" "potassium channel complex" 0.926693632754318
1363 0.305450164610706 4 5 "GO:0008091" "spectrin" 0.926693632754318
-408 0.437880133525579 2 32 "GO:0008180" "COP9 signalosome" 0.926693632754318
277 0.780004882091633 3 9 "GO:0008250" "oligosaccharyltransferase complex" 0.942278625044263
374 0.691223333278758 2 10 "GO:0008278" "cohesin complex" 0.926693632754318
-1837 0.0167695673611888 3 15 "GO:0008287" "protein serine/threonine phosphatase complex" 0.500536080284896
721 0.55264082406334 3 6 "GO:0008290" "F-actin capping protein complex" 0.926693632754318
546 0.340434544790834 3 27 "GO:0008305;GO:0098636" "protein complex involved in cell adhesion" 0.926693632754318
619 0.141967018797681 3 50 "GO:0008328" "ionotropic glutamate receptor complex" 0.891524249270831
1366 0.193894905097618 3 8 "GO:0008385" "IkappaB kinase complex" 0.922336725826636
-1059 0.237764732478589 2 11 "GO:0008540" "proteasome regulatory particle, base subcomplex" 0.926693632754318
-939 0.343728205300114 3 9 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 0.926693632754318
-129 0.495137956590545 2 254 "GO:0009897;GO:0098552" "side of membrane" 0.926693632754318
-719 0.0877851052876404 2 50 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.820845778592338
-188 0.712178426297268 2 34 "GO:0009925" "basal plasma membrane" 0.926693632754318
-196 0.160108628657575 2 477 "GO:0009986" "cell surface" 0.893807989354301
-106 0.673366045815149 3 143 "GO:0010008;GO:0044440" "endosomal part" 0.926693632754318
1365 0.0859994667796424 2 14 "GO:0010369" "chromocenter" 0.820845778592338
180 0.723777999720593 3 34 "GO:0010494" "cytoplasmic stress granule" 0.926693632754318
287 0.416914913276204 2 71 "GO:0012505" "endomembrane system" 0.926693632754318
108 0.603040807159935 4 210 "GO:0014069" "postsynaptic density" 0.926693632754318
233 0.538229518446192 3 62 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.926693632754318
1875 0.15846856461967 2 5 "GO:0014731" "spectrin-associated cytoskeleton" 0.893807989354301
109 0.830243597453962 6 34 "GO:0015030" "Cajal body" 0.953670834883073
85 0.707236735408997 2 175 "GO:0015629" "actin cytoskeleton" 0.926693632754318
-97 0.707419957997709 2 134 "GO:0015630" "microtubule cytoskeleton" 0.926693632754318
709 0.0150008989767543 2 105 "GO:0015934" "large ribosomal subunit" 0.500536080284896
-779 0.0338260292425541 2 66 "GO:0015935" "small ribosomal subunit" 0.786610447137294
-582 0.498191856027652 3 12 "GO:0016010" "dystrophin-associated glycoprotein complex" 0.926693632754318
-2690 0.0430583309784026 2 5 "GO:0016012" "sarcoglycan complex" 0.786610447137294
-111 0.430939234710081 2 465 "GO:0016023" "cytoplasmic membrane-bounded vesicle" 0.926693632754318
-261 0.509041292240761 3 57 "GO:0016234" "inclusion body" 0.926693632754318
926 0.11265933703461 2 26 "GO:0016235" "aggresome" 0.844943479169149
234 0.847038729077463 3 6 "GO:0016272" "prefoldin complex" 0.954310473892703
1148 0.387913924851765 2 5 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 0.926693632754318
300 0.22112048680626 4 149 "GO:0016323" "basolateral plasma membrane" 0.922336725826636
78 0.698884829476128 2 223 "GO:0016324" "apical plasma membrane" 0.926693632754318
1214 0.126618549870137 2 14 "GO:0016327" "apicolateral plasma membrane" 0.874934179602647
778 0.079685573516079 3 45 "GO:0016328" "lateral plasma membrane" 0.786610447137294
-672 0.522816098362222 2 8 "GO:0016342" "catenin complex" 0.926693632754318
-260 0.454070991707076 3 74 "GO:0016363" "nuclear matrix" 0.926693632754318
883 0.324494043871099 2 11 "GO:0016442;GO:0031332" "RISC complex" 0.926693632754318
441 0.310385557508999 3 47 "GO:0016459" "myosin complex" 0.926693632754318
143 0.847969075210014 4 16 "GO:0016460" "myosin II complex" 0.954310473892703
1383 0.298367439738143 2 5 "GO:0016461" "unconventional myosin complex" 0.926693632754318
-1449 0.0100132655287141 2 28 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.494226177167246
-2463 0.00411436135171547 2 12 "GO:0016471;GO:0033176" "proton-transporting V-type ATPase complex" 0.454395900637264
380 0.620391159443826 5 15 "GO:0016514;GO:0090544" "BAF-type complex" 0.926693632754318
-532 0.613126546221496 2 8 "GO:0016528" "sarcoplasm" 0.926693632754318
583 0.162347005819907 5 51 "GO:0016529" "sarcoplasmic reticulum" 0.893807989354301
38 0.951731383611719 4 22 "GO:0016581;GO:0090545;GO:0090568" "nuclear transcriptional repressor complex" 0.994098643910102
902 0.457597306266147 6 6 "GO:0016589" "NURF complex" 0.926693632754318
-3089 0.00329745243979712 2 8 "GO:0016591" "DNA-directed RNA polymerase II, holoenzyme" 0.454395900637264
794 0.158213400834673 2 28 "GO:0016592" "mediator complex" 0.893807989354301
2176 0.0528734925595895 2 7 "GO:0016593" "Cdc73/Paf1 complex" 0.786610447137294
81 0.934589785920641 2 9 "GO:0016600" "flotillin complex" 0.984453570230431
21 0.915818030821889 2 236 "GO:0016604" "nuclear body" 0.978099318853053
837 0.0188334849311249 3 70 "GO:0016605" "PML body" 0.500536080284896
-582 0.0538768204263374 3 98 "GO:0016607" "nuclear speck" 0.786610447137294
-5 0.98914254908073 2 67 "GO:0017053" "transcriptional repressor complex" 0.998188572819695
-384 0.732498900175303 2 7 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.926693632754318
732 0.460463821740025 2 9 "GO:0017119" "Golgi transport complex" 0.926693632754318
640 0.456111181227702 4 12 "GO:0017146" "N-methyl-D-aspartate selective glutamate receptor complex" 0.926693632754318
-309 0.486838697814777 2 45 "GO:0019005" "SCF ubiquitin ligase complex" 0.926693632754318
-845 0.452101303181123 2 7 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.926693632754318
493 0.639009817653366 2 8 "GO:0019814" "immunoglobulin complex" 0.926693632754318
1688 0.204280585670207 3 5 "GO:0019815" "B cell receptor complex" 0.922336725826636
-585 0.057503983124115 2 94 "GO:0019897" "extrinsic component of plasma membrane" 0.786610447137294
-275 0.213328420455583 2 184 "GO:0019898" "extrinsic component of membrane" 0.922336725826636
-2354 0.0767010396538091 3 5 "GO:0019907" "cyclin-dependent protein kinase activating kinase holoenzyme complex" 0.786610447137294
-539 0.657055770986055 2 6 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 0.926693632754318
-1808 0.107720531495854 2 7 "GO:0020005" "symbiont-containing vacuole membrane" 0.844943479169149
-720 0.318534289360909 3 17 "GO:0022624" "proteasome accessory complex" 0.926693632754318
991 0.0164726075308529 2 52 "GO:0022625" "cytosolic large ribosomal subunit" 0.500536080284896
-185 0.816494680560766 4 14 "GO:0022626" "cytosolic ribosome" 0.953036865316705
-394 0.408608653208231 2 39 "GO:0022627" "cytosolic small ribosomal subunit" 0.926693632754318
-1751 0.187836136283194 2 5 "GO:0030008" "TRAPP complex" 0.921395859421972
377 0.612633833450238 2 16 "GO:0030014" "CCR4-NOT complex" 0.926693632754318
24 0.966177522603065 2 28 "GO:0030016" "myofibril" 0.994098643910102
-159 0.785757028455187 4 26 "GO:0030017" "sarcomere" 0.942635601844677
166 0.593862150884073 2 92 "GO:0030018" "Z disc" 0.926693632754318
194 0.458035294869359 2 131 "GO:0030027" "lamellipodium" 0.926693632754318
-34 0.701502015145799 1 1245 "GO:0030054" "cell junction" 0.926693632754318
1255 0.232637180384065 2 8 "GO:0030056" "hemidesmosome" 0.926693632754318
-294 0.731786350675709 2 12 "GO:0030057" "desmosome" 0.926693632754318
-674 0.47330460265522 2 10 "GO:0030061" "mitochondrial crista" 0.926693632754318
2476 0.0413988247759452 3 6 "GO:0030062" "mitochondrial tricarboxylic acid cycle enzyme complex" 0.786610447137294
-126 0.76189577758902 2 51 "GO:0030117" "membrane coat" 0.938753168236338
-79 0.921299513122393 2 14 "GO:0030118" "clathrin coat" 0.980322227981214
-128 0.794427010615102 2 37 "GO:0030119" "AP-type membrane coat adaptor complex" 0.943844934661313
126 0.836152084590414 4 24 "GO:0030120" "vesicle coat" 0.953670834883073
338 0.747945399859803 2 8 "GO:0030122" "AP-2 adaptor complex" 0.934593618992991
283 0.741752162962151 4 12 "GO:0030123" "AP-3 adaptor complex" 0.929810734446432
46 0.969641803177147 2 6 "GO:0030125" "clathrin vesicle coat" 0.994098643910102
-498 0.562102647289381 2 12 "GO:0030126" "COPI vesicle coat" 0.926693632754318
-349 0.541808698756629 2 27 "GO:0030131" "clathrin adaptor complex" 0.926693632754318
-146 0.889459821571643 3 8 "GO:0030132" "clathrin coat of coated pit" 0.973887230140723
-518 0.132361418621374 3 75 "GO:0030133" "transport vesicle" 0.885683267244797
