"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 6 "GO:0043410;GO:0070372" "positive regulation of MAPK cascade" 1
0 1 2 5 "GO:0043434;GO:1901652" "response to peptide hormone" 1
0 1 2 5 "GO:0044057" "regulation of system process" 1
0 1 3 6 "GO:0044087" "regulation of cellular component biogenesis" 1
0 1 3 10 "GO:0044092" "negative regulation of molecular function" 1
0 1 3 12 "GO:0044093;GO:0043085" "positive regulation of molecular function" 1
0 1 3 5 "GO:0044281" "small molecule metabolic process" 1
0 1 2 6 "GO:0044702;GO:0022414" "reproductive process" 1
0 1 2 15 "GO:0044708;GO:0050877" "single-organism behavior" 1
0 1 2 9 "GO:0044710" "single-organism metabolic process" 1
0 1 3 5 "GO:0045321;GO:0001775" "leukocyte activation" 1
0 1 2 11 "GO:0045596;GO:0051093" "negative regulation of cell differentiation" 1
0 1 2 9 "GO:0045597" "positive regulation of cell differentiation" 1
0 1 3 5 "GO:0045765;GO:1901342" "regulation of angiogenesis" 1
0 1 5 8 "GO:0045859;GO:0043549;GO:0051338;GO:0045860;GO:0033674;GO:0051347" "regulation of protein kinase activity" 1
0 1 5 11 "GO:0045893;GO:1902680;GO:0031328;GO:0051254;GO:0045935;GO:0051173;GO:0006357" "regulation of transcription from RNA polymerase II promoter" 1
0 1 3 9 "GO:0045936;GO:0010563" "negative regulation of phosphate metabolic process" 1
0 1 3 6 "GO:0045944" "positive regulation of transcription from RNA polymerase II promoter" 1
0 1 3 6 "GO:0046578;GO:0051056" "regulation of Ras protein signal transduction" 1
0 1 3 10 "GO:0046903;GO:0032940" "secretion" 1
0 1 3 13 "GO:0046907;GO:1902582" "intracellular transport" 1
0 1 2 7 "GO:0048468" "cell development" 1
0 1 3 13 "GO:0048513" "organ development" 1
0 1 2 6 "GO:0048646" "anatomical structure formation involved in morphogenesis" 1
0 1 2 9 "GO:0048729" "tissue morphogenesis" 1
0 1 5 5 "GO:0048812" "neuron projection morphogenesis" 1
0 1 2 9 "GO:0048858;GO:0030030;GO:0032990" "cell projection organization" 1
0 1 2 6 "GO:0050727;GO:0031347" "regulation of defense response" 1
0 1 2 6 "GO:0050773" "regulation of dendrite development" 1
0 1 4 6 "GO:0050795" "regulation of behavior" 1
0 1 4 6 "GO:0050804" "regulation of synaptic transmission" 1
0 1 3 11 "GO:0051046" "regulation of secretion" 1
0 1 2 5 "GO:0051048" "negative regulation of secretion" 1
0 1 2 10 "GO:0051050" "positive regulation of transport" 1
0 1 2 7 "GO:0051051" "negative regulation of transport" 1
0 1 3 5 "GO:0051098" "regulation of binding" 1
0 1 2 8 "GO:0051240" "positive regulation of multicellular organismal process" 1
0 1 2 6 "GO:0051248" "negative regulation of protein metabolic process" 1
0 1 3 10 "GO:0051259;GO:0006461;GO:0065003" "macromolecular complex assembly" 1
0 1 7 5 "GO:0051260" "protein homooligomerization" 1
0 1 4 6 "GO:0051336" "regulation of hydrolase activity" 1
0 1 2 7 "GO:0051641" "cellular localization" 1
0 1 2 11 "GO:0060548" "negative regulation of cell death" 1
0 1 5 5 "GO:0071363;GO:0070848" "cellular response to growth factor stimulus" 1
0 1 2 10 "GO:0071495" "cellular response to endogenous stimulus" 1
0 1 3 10 "GO:0071702" "organic substance transport" 1
0 1 4 11 "GO:0080134" "regulation of response to stress" 1
0 1 2 6 "GO:0080135;GO:0032872;GO:0070302" "regulation of cellular response to stress" 1
0 1 3 6 "GO:0090101;GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 1 5 5 "GO:0090276;GO:0002791;GO:0046883;GO:0090087" "regulation of peptide transport" 1
0 1 2 7 "GO:1901699;GO:0071417" "cellular response to nitrogen compound" 1
0 1 2 6 "GO:1901701" "cellular response to oxygen-containing compound" 1
0 1 3 5 "GO:1902532" "negative regulation of intracellular signal transduction" 1
0 1 2 13 "GO:1902533;GO:0009967" "positive regulation of signal transduction" 1
0 1 3 6 "GO:1902589" "single-organism organelle organization" 1
