"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
2094 0.0216483884685105 3 11 "GO:0000974" "Prp19 complex" 0.145023184886138
859 0.486699939647151 2 6 "GO:0001650" "fibrillar center" 0.739698146159767
-288 0.831146897256164 2 5 "GO:0001651" "dense fibrillar component" 0.9465114016906
1053 0.0818577336566673 4 25 "GO:0001669" "acrosomal vesicle" 0.316945823271541
-768 0.0856436234119402 2 46 "GO:0001725;GO:0032432;GO:0042641" "actomyosin" 0.320982287667084
-592 0.228248755087827 2 38 "GO:0001726" "ruffle" 0.49931351905263
-2239 0.0977259536993475 2 5 "GO:0001739" "sex chromatin" 0.340265712929935
678 0.616186255069848 3 5 "GO:0001740" "Barr body" 0.835301603139873
1477 0.0677687542704783 3 14 "GO:0001741" "XY body" 0.281689400280904
-11 0.98427068512302 2 29 "GO:0001750" "photoreceptor outer segment" 0.992260667315972
-652 0.388355747214612 2 16 "GO:0001772" "immunological synapse" 0.658391807317156
447 0.609086736878178 2 12 "GO:0001891" "phagocytic cup" 0.835301603139873
99 0.860084427332308 2 29 "GO:0001917" "photoreceptor inner segment" 0.959214356787335
-608 0.622583299246257 3 6 "GO:0001931" "uropod" 0.840670208375572
523 0.672078095977685 6 6 "GO:0001939;GO:0001940" "male pronucleus" 0.86290518566006
-210 0.844125246742649 2 8 "GO:0002080" "acrosomal membrane" 0.950157292418316
374 0.580487757997277 3 20 "GO:0002102" "podosome" 0.815196755765661
1397 0.191466304093694 3 8 "GO:0002178;GO:0017059;GO:0031211" "palmitoyltransferase complex" 0.465088941209816
57 0.582452174771697 1 936 "GO:0005576" "extracellular region" 0.815196755765661
-383 0.0520504526507847 2 241 "GO:0005578" "proteinaceous extracellular matrix" 0.243542772814013
526 0.165287020910893 2 64 "GO:0005581" "collagen trimer" 0.429533116985391
-691 0.428636654933222 3 12 "GO:0005583" "fibrillar collagen trimer" 0.68781230675331
538 0.690974631547189 4 5 "GO:0005587;GO:0098642" "network-forming collagen trimer" 0.867507104407387
-1138 5.17410390076822e-05 2 117 "GO:0005604;GO:0044420" "extracellular matrix part" 0.00115165538436454
-1818 0.010786829551387 2 18 "GO:0005605" "basal lamina" 0.0839579388855812
-601 0.441736797068223 2 15 "GO:0005614" "interstitial matrix" 0.69278212941162
131 0.210357366877121 2 921 "GO:0005615" "extracellular space" 0.486213966989079
311 0.010829357334517 2 653 "GO:0005622" "intracellular" 0.0839579388855812
-366 0.237271144225441 1 96 "GO:0005623" "cell" 0.50374489081709
-238 0.688511037373054 2 26 "GO:0005637" "nuclear inner membrane" 0.867507104407387
1076 0.426403263684509 2 5 "GO:0005638" "lamin filament" 0.685823431100958
790 0.328540834228639 3 14 "GO:0005639;GO:0044453" "nuclear membrane part" 0.606131485608986
-734 0.420774574579398 2 11 "GO:0005640" "nuclear outer membrane" 0.682338151598667
-729 0.40385136444662 2 12 "GO:0005641" "nuclear envelope lumen" 0.671010466866445
333 0.805504878783463 2 5 "GO:0005642" "annulate lamellae" 0.933483943846697
-255 0.470113741852634 3 74 "GO:0005643;GO:0046930" "pore complex" 0.72405911133553
-221 0.826841908705682 2 9 "GO:0005652" "nuclear lamina" 0.944571054647219
-124 0.913449626636261 4 7 "GO:0005655;GO:0030681;GO:0030677" "multimeric ribonuclease P complex" 0.976679224264821
501 0.416946118427753 3 24 "GO:0005657" "replication fork" 0.680124874031086
-242 0.857899371714245 2 5 "GO:0005658" "alpha DNA polymerase:primase complex" 0.959214356787335
307 0.694597482539956 2 15 "GO:0005662" "DNA replication factor A complex" 0.867507104407387
-714 0.597313343415912 2 5 "GO:0005663" "DNA replication factor C complex" 0.824292413913959
1315 0.218599099020304 3 8 "GO:0005664;GO:0000808" "nuclear origin of replication recognition complex" 0.491313935908827
28 0.970158798755327 2 16 "GO:0005665" "DNA-directed RNA polymerase II, core complex" 0.987329750945687
2028 0.00570767671245358 2 17 "GO:0005666" "DNA-directed RNA polymerase III complex" 0.0511467133973113
-12 0.94639917990715 3 285 "GO:0005667" "transcription factor complex" 0.982568318007865
511 0.325271157503888 3 34 "GO:0005669" "transcription factor TFIID complex" 0.603325534079792
1091 0.177171986453368 2 14 "GO:0005671" "Ada2/Gcn5/Ada3 transcription activator complex" 0.44944364210597
1195 0.170991739256369 4 12 "GO:0005675" "holo TFIIH complex" 0.435366420984851
-3111 0.00361450161546936 3 8 "GO:0005677" "chromatin silencing complex" 0.0356286587810551
520 0.454084464477517 2 19 "GO:0005680" "anaphase-promoting complex" 0.703984278329825
733 0.00290007672993808 2 153 "GO:0005681" "spliceosomal complex" 0.0303189839948072
2073 0.00611976887386306 2 16 "GO:0005682" "U5 snRNP" 0.0539426895987419
1470 0.277192075462409 2 5 "GO:0005683" "U7 snRNP" 0.552781884592665
716 0.302236264291776 2 19 "GO:0005684" "U2-type spliceosomal complex" 0.581304746478655
497 0.498139852002336 3 17 "GO:0005685" "U1 snRNP" 0.748588381967845
2136 0.00208893144581965 4 19 "GO:0005686" "U2 snRNP" 0.0239736459291052
2076 0.0299560857568162 2 10 "GO:0005687" "U4 snRNP" 0.172247493101693
17 0.98802519353143 2 7 "GO:0005688" "U6 snRNP" 0.993786273377094
1014 0.0877350436822666 3 26 "GO:0005689" "U12-type spliceosomal complex" 0.325468710434215
-88 0.604948604249272 2 327 "GO:0005694" "chromosome" 0.833162748367261
2054 0.00308772529739003 2 19 "GO:0005697" "telomerase holoenzyme complex" 0.0317989620178973
320 0.537180472535412 2 34 "GO:0005719;GO:0000791" "euchromatin" 0.77868597909545
-283 0.580201141096746 2 35 "GO:0005720" "nuclear heterochromatin" 0.815196755765661
-855 0.230797334028288 2 18 "GO:0005721" "centromeric heterochromatin" 0.49931351905263
137 0.255005453618934 2 669 "GO:0005730" "nucleolus" 0.525235113424073
1015 0.166485566069683 2 17 "GO:0005732" "small nucleolar ribonucleoprotein complex" 0.429533116985391
-78 0.928775180107201 2 12 "GO:0005736" "DNA-directed RNA polymerase I complex" 0.981401032578819
549 2.16597583399405e-10 4 1413 "GO:0005739" "mitochondrion" 1.24543610454658e-08
1643 0.0298240775104023 4 16 "GO:0005740" "mitochondrial envelope" 0.172247493101693
327 0.19277599592175 2 147 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 0.465088941209816
2204 0.0393006717426642 2 8 "GO:0005742" "mitochondrial outer membrane translocase complex" 0.207003538186552
998 2.0223942411688e-10 2 385 "GO:0005743;GO:0019866" "organelle inner membrane" 1.24543610454658e-08
-2935 0.0299476612262388 2 5 "GO:0005744" "mitochondrial inner membrane presequence translocase complex" 0.172247493101693
3892 0.00399986080909805 2 5 "GO:0005746" "mitochondrial respiratory chain" 0.038331999420523
2732 5.07970501397121e-09 5 42 "GO:0005747;GO:0045271;GO:0030964" "respiratory chain complex I" 2.6961511228001e-07
3241 0.000379103000191289 3 11 "GO:0005750;GO:0045275" "respiratory chain complex III" 0.00638002610078023
2512 0.00188654286556704 2 14 "GO:0005751;GO:0045277" "respiratory chain complex IV" 0.0224433547800217
2965 8.83165564215089e-05 3 16 "GO:0005753;GO:0045259" "mitochondrial proton-transporting ATP synthase complex" 0.00169273399807892
573 0.116794161457864 2 69 "GO:0005758;GO:0031970" "organelle envelope lumen" 0.375010397177759
288 0.336091961332204 3 103 "GO:0005759" "mitochondrial matrix" 0.611882462583696
2228 0.000309912896594691 4 24 "GO:0005761;GO:0000313" "organellar ribosome" 0.00549958556230685
1268 0.00279922021641766 5 51 "GO:0005762;GO:0000315" "mitochondrial large ribosomal subunit" 0.0297147992204336
870 0.135236767192531 5 27 "GO:0005763;GO:0000314" "mitochondrial small ribosomal subunit" 0.393727296889647
164 0.321106378481887 3 344 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 0.601478326439592
89 0.681375171427207 4 196 "GO:0005765;GO:0005774;GO:0044437" "vacuolar part" 0.864336954413518
927 0.332319670307388 2 10 "GO:0005767;GO:0044754" "secondary lysosome" 0.606615271196026
-126 0.314047356893625 2 616 "GO:0005768" "endosome" 0.595309550155498
-353 0.126822439453148 3 174 "GO:0005769" "early endosome" 0.383817078668532
-78 0.767994104834812 5 132 "GO:0005770" "late endosome" 0.911391550693814
-15 0.98269798685526 2 19 "GO:0005771" "multivesicular body" 0.992260667315972
509 0.239913133153541 2 49 "GO:0005776" "autophagic vacuole" 0.506650585318712
440 0.104170756761226 3 126 "GO:0005777;GO:0042579" "microbody" 0.348921466821582
979 0.0320061245589177 5 44 "GO:0005778;GO:0031903" "peroxisomal membrane" 0.179546552403685
-82 0.916236599412456 3 15 "GO:0005779" "integral component of peroxisomal membrane" 0.976679224264821
1682 0.0261191353483738 4 16 "GO:0005782;GO:0031907" "peroxisomal matrix" 0.164149073246906
-303 0.00146948268887446 2 1125 "GO:0005783" "endoplasmic reticulum" 0.0184353282786069
2060 0.0714979583840265 3 7 "GO:0005786;GO:0048500" "signal recognition particle" 0.293652329077252
2586 0.0557940424243993 4 5 "GO:0005787" "signal peptidase complex" 0.25614122340479
-784 0.082595296651618 3 45 "GO:0005788" "endoplasmic reticulum lumen" 0.316945823271541
-227 0.228543898017354 3 263 "GO:0005789" "endoplasmic reticulum membrane" 0.49931351905263
-59 0.915787403590239 2 29 "GO:0005790" "smooth endoplasmic reticulum" 0.976679224264821
-519 0.20813621021814 2 54 "GO:0005791" "rough endoplasmic reticulum" 0.483548771213861
214 0.635585482483127 2 45 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.849446874779643
-172 0.0826815191143151 2 1035 "GO:0005794" "Golgi apparatus" 0.316945823271541
-159 0.809399173340683 2 21 "GO:0005795" "Golgi stack" 0.933922123085403
183 0.8032064912591 2 17 "GO:0005797" "Golgi medial cisterna" 0.933483943846697
246 0.630252739662039 3 35 "GO:0005798" "Golgi-associated vesicle" 0.846571001993302
-748 0.118148351723427 2 40 "GO:0005801" "cis-Golgi network" 0.375679090733478
125 0.611173615568005 4 154 "GO:0005802" "trans-Golgi network" 0.835301603139873
-394 0.331305706927847 2 56 "GO:0005811" "lipid particle" 0.606368535226033
-64 0.640455362052905 2 509 "GO:0005813;GO:0005815" "microtubule organizing center" 0.851472446659931
72 0.821753275933868 4 91 "GO:0005814" "centriole" 0.940314693854675
-695 0.0280636608524271 2 92 "GO:0005819" "spindle" 0.171565957329363
-858 0.525600969173899 3 5 "GO:0005826" "actomyosin contractile ring" 0.766783765264302
105 0.937959747376163 2 5 "GO:0005827" "polar microtubule" 0.982568318007865
1758 0.193591517480608 2 5 "GO:0005828" "kinetochore microtubule" 0.465429083838395
273 0.00316140583198409 4 1211 "GO:0005829" "cytosol" 0.0320789709421915
1010 0.268120870229656 3 11 "GO:0005832;GO:0002199" "zona pellucida receptor complex" 0.539425454298059
979 0.0673948894135666 2 32 "GO:0005834" "heterotrimeric G-protein complex" 0.281689400280904
1484 0.12067915930855 2 10 "GO:0005838" "proteasome regulatory particle" 0.37678108562398
2390 0.000411376702274406 2 20 "GO:0005839" "proteasome core complex" 0.00675833153736524
-56 0.906409036296552 3 40 "GO:0005844" "polysome" 0.976679224264821
168 0.860512589639653 2 10 "GO:0005845;GO:0034518" "mRNA cap binding complex" 0.959214356787335
313 0.699109177453089 2 14 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.869162761157894
775 0.264160755240575 3 19 "GO:0005849" "mRNA cleavage factor complex" 0.536090944458814
-621 0.645957007220483 3 5 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 0.852218613732568
2273 0.0655359304052236 3 6 "GO:0005851" "eukaryotic translation initiation factor 2B complex" 0.277422036684689
2840 0.000444273739005586 3 14 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.00696701999804214
-155 0.0927023449843127 2 1221 "GO:0005856" "cytoskeleton" 0.333141004286962
-451 0.637592098758227 4 10 "GO:0005858" "axonemal dynein complex" 0.849446874779643
-1131 0.29017202715735 2 8 "GO:0005859" "muscle myosin complex" 0.570238041357752
2133 0.11471931849792 2 5 "GO:0005861" "troponin complex" 0.373378913979079
-955 0.206867172274472 3 16 "GO:0005865;GO:0036379" "myofilament" 0.483548771213861
345 0.51328684314665 3 33 "GO:0005868;GO:0030286" "dynein complex" 0.756769063613651
2822 0.00511370153884058 2 9 "GO:0005869" "dynactin complex" 0.0464270271289474
-1094 0.00857200153773163 2 53 "GO:0005871" "kinesin complex" 0.0704128697742241
-30 0.855731299834545 3 352 "GO:0005874" "microtubule" 0.958530189749734
-355 0.216948423166906 3 112 "GO:0005875" "microtubule associated complex" 0.489197424788121
-536 0.240108320868433 5 44 "GO:0005876" "spindle microtubule" 0.506650585318712
146 0.730716393671954 2 51 "GO:0005881" "cytoplasmic microtubule" 0.892379312625926
-485 0.22293223896303 4 58 "GO:0005882" "intermediate filament" 0.496204015756422
-1204 0.260060481496759 2 8 "GO:0005883" "neurofilament" 0.530213530946553
-17 0.964056161291775 3 67 "GO:0005884" "actin filament" 0.982568318007865
2495 0.00907846408133295 3 10 "GO:0005885" "Arp2/3 protein complex" 0.0736957672484675
-734 5.4655824073301e-11 2 788 "GO:0005887" "integral component of plasma membrane" 4.71406482632221e-09
-3311 0.00731170598532379 2 6 "GO:0005890" "sodium:potassium-exchanging ATPase complex" 0.0630634641234177
-781 0.164495195295777 2 29 "GO:0005891" "voltage-gated calcium channel complex" 0.429533116985391
-2220 0.00813290898583556 3 13 "GO:0005892" "acetylcholine-gated channel complex" 0.0684354536612992
-1652 1.77642605209321e-06 2 77 "GO:0005901" "caveola" 6.4512314523385e-05
-373 0.274354803098245 3 79 "GO:0005902" "microvillus" 0.54870960619649
110 0.767852446615627 3 66 "GO:0005903" "brush border" 0.911391550693814
-39 0.925010397992321 2 54 "GO:0005905" "coated pit" 0.978922046955064
-301 0.0194380337617013 2 584 "GO:0005911" "cell-cell junction" 0.132794488074989
-14 0.913824062237281 2 623 "GO:0005912;GO:0070161" "anchoring junction" 0.976679224264821
-266 0.129411753810775 2 305 "GO:0005913" "cell-cell adherens junction" 0.383817078668532
-76 0.951257878391589 4 6 "GO:0005915" "zonula adherens" 0.982568318007865
-1692 0.0636036533426168 4 11 "GO:0005916" "fascia adherens" 0.272587085754072
-1003 0.0850282590357937 3 27 "GO:0005921" "gap junction" 0.320598353741517
-1328 0.0892137426029602 3 15 "GO:0005922" "connexon complex" 0.327433417000226
-632 0.0447104503390093 4 93 "GO:0005923;GO:0070160" "tight junction" 0.220358648099403
40 0.808035398063443 2 352 "GO:0005925;GO:0005924;GO:0030055" "cell-substrate junction" 0.933910259068301
-15 0.932861508216977 3 303 "GO:0005929" "cilium" 0.982568318007865
-184 0.615189276653677 3 69 "GO:0005930" "axoneme" 0.835301603139873
146 0.637700697298341 4 96 "GO:0005938" "cell cortex" 0.849446874779643
-684 0.381065423174427 2 15 "GO:0005942" "phosphatidylinositol 3-kinase complex" 0.654067517388942
1624 0.155402832151085 3 7 "GO:0005952" "cAMP-dependent protein kinase complex" 0.421526592713391
-1102 0.415217660689576 6 5 "GO:0005964" "phosphorylase kinase complex" 0.678910393070634
69 0.804900273294981 2 118 "GO:0008021" "synaptic vesicle" 0.933483943846697
139 0.756500996652074 2 46 "GO:0008023" "transcription elongation factor complex" 0.909382731167127
-663 0.511053097709192 4 9 "GO:0008024" "positive transcription elongation factor complex b" 0.755089159356194
1188 0.214011252492252 2 10 "GO:0008074" "guanylate cyclase complex, soluble" 0.486760000268839
-1194 0.000835206837642561 2 72 "GO:0008076;GO:0034705" "potassium channel complex" 0.0117610758770075
-2103 0.1199138860213 3 5 "GO:0008091" "spectrin" 0.37678108562398
1477 0.00507120492137029 4 33 "GO:0008180" "COP9 signalosome" 0.0464270271289474
-358 0.722678116915045 4 9 "GO:0008250" "oligosaccharyltransferase complex" 0.887273844610998
-1672 0.0805081303451325 2 10 "GO:0008278" "cohesin complex" 0.313845253887805
43 0.955796117949767 2 15 "GO:0008287" "protein serine/threonine phosphatase complex" 0.982568318007865
304 0.805633886628376 3 6 "GO:0008290" "F-actin capping protein complex" 0.933483943846697
-799 0.155078194284948 2 29 "GO:0008305;GO:0098636" "integrin complex" 0.421526592713391
-1561 0.000269002883732406 2 50 "GO:0008328" "ionotropic glutamate receptor complex" 0.00501654026419892
1486 0.164698649111331 3 8 "GO:0008385" "IkappaB kinase complex" 0.429533116985391
2636 0.00384937920462849 3 11 "GO:0008540" "proteasome regulatory particle, base subcomplex" 0.037409459875967
28 0.978218187242076 3 9 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 0.989692887385678
-149 0.43731818709486 2 256 "GO:0009897;GO:0098552" "side of membrane" 0.692032324193803
-72 0.864464910728408 2 51 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.962065787746131
-723 0.157647394753677 3 35 "GO:0009925" "basal plasma membrane" 0.42161512550402
-504 0.000310846140478213 2 490 "GO:0009986" "cell surface" 0.00549958556230685
-17 0.947616053517003 3 145 "GO:0010008;GO:0044440" "endosomal part" 0.982568318007865
-135 0.867728984580729 3 14 "GO:0010369" "chromocenter" 0.963932546504302
-121 0.813784414879362 4 35 "GO:0010494" "cytoplasmic stress granule" 0.934863086278071
324 0.367784737465552 2 71 "GO:0012505" "endomembrane system" 0.644737547352397
-1000 2.07612967222775e-06 3 210 "GO:0014069" "postsynaptic density" 7.16264736918574e-05
-566 0.135023986672042 4 64 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.393727296889647
-1746 0.196754594736008 3 5 "GO:0014731" "spectrin-associated cytoskeleton" 0.46976010507905
488 0.347822757945816 2 34 "GO:0015030" "Cajal body" 0.623370657097696
-73 0.750964462626222 3 176 "GO:0015629" "actin cytoskeleton" 0.905883704916247
125 0.632376653126125 2 136 "GO:0015630" "microtubule cytoskeleton" 0.847261923605876
2079 1.84157775454245e-12 2 106 "GO:0015934" "large ribosomal subunit" 3.7080524136358e-10
1799 9.97067246173366e-07 2 68 "GO:0015935" "small ribosomal subunit" 4.04691999917425e-05
-1632 0.0615520254963132 2 12 "GO:0016010" "dystrophin-associated glycoprotein complex" 0.270102814491233
-85 0.550720592335247 2 474 "GO:0016023" "cytoplasmic membrane-bounded vesicle" 0.79027171390299
717 0.0769043230612066 2 56 "GO:0016234" "inclusion body" 0.303222759498472
1143 0.05910346762506 3 25 "GO:0016235" "aggresome" 0.26435766149603
162 0.895694046192191 2 6 "GO:0016272" "prefoldin complex" 0.97327384546868
-1053 0.436191581768106 3 5 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 0.691890095218375
-825 0.000980099708485292 4 148 "GO:0016323" "basolateral plasma membrane" 0.0127924599712223
-624 0.00220331176216687 4 225 "GO:0016324" "apical plasma membrane" 0.0245207276757281
-2386 0.00445996676091175 3 13 "GO:0016327" "apicolateral plasma membrane" 0.0415861765544474
-440 0.324368048257542 2 46 "GO:0016328" "lateral plasma membrane" 0.603272111314566
-2142 0.0451027946932097 2 8 "GO:0016342" "catenin complex" 0.220715803817835
21 0.952547669703879 3 74 "GO:0016363" "nuclear matrix" 0.982568318007865
-1629 0.0740199298667291 3 11 "GO:0016442;GO:0031332" "RNAi effector complex" 0.296940416325832
-342 0.430077676996202 3 49 "GO:0016459" "myosin complex" 0.688523427209697
-1333 0.0779723887713581 5 16 "GO:0016460" "myosin II complex" 0.30568720597862
2270 0.0931829185904112 2 5 "GO:0016461" "unconventional myosin complex" 0.333141004286962
2404 1.89326693664603e-05 2 29 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.000522541674514304
1707 0.0419165625339259 3 13 "GO:0016471;GO:0033176" "proton-transporting V-type ATPase complex" 0.211112614221963
1167 0.135199129773623 4 15 "GO:0016514;GO:0090544" "BAF-type complex" 0.393727296889647
2159 0.0434849750813149 2 8 "GO:0016528" "sarcoplasm" 0.216679514939147
-577 0.169467501868265 2 52 "GO:0016529" "sarcoplasmic reticulum" 0.433083615885566
-586 0.363895663097181 4 22 "GO:0016581;GO:0090545;GO:0090568" "nuclear transcriptional repressor complex" 0.640530631472079
258 0.834199556970974 3 6 "GO:0016589" "NURF complex" 0.9465114016906
-52 0.961273719798196 7 8 "GO:0016591" "DNA-directed RNA polymerase II, holoenzyme" 0.982568318007865
1122 0.0497714729559016 2 28 "GO:0016592" "mediator complex" 0.239365558019081
-1050 0.358338335564181 3 7 "GO:0016593" "Cdc73/Paf1 complex" 0.637251163761044
-136 0.886566926106704 2 10 "GO:0016600" "flotillin complex" 0.969003013935461
56 0.778421743465677 3 238 "GO:0016604" "nuclear body" 0.916571677459586
-314 0.382836614217591 4 71 "GO:0016605" "PML body" 0.654625444022952
60 0.843705887636835 2 99 "GO:0016607" "nuclear speck" 0.950157292418316
-520 0.157133803921975 2 68 "GO:0017053" "transcriptional repressor complex" 0.42161512550402
707 0.536502388283993 2 7 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.77868597909545
-1083 0.282516171630007 2 9 "GO:0017119" "Golgi transport complex" 0.559832101887398
-2190 0.0121444578539445 4 12 "GO:0017146" "N-methyl-D-aspartate selective glutamate receptor complex" 0.0910834339045837
565 0.210692719028601 2 45 "GO:0019005" "SCF ubiquitin ligase complex" 0.486213966989079
3046 0.00438696806411677 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.0414658625238434
-1010 0.376957791736057 3 7 "GO:0019814" "immunoglobulin complex" 0.653519789693164
-1434 0.28903754656368 2 5 "GO:0019815" "B cell receptor complex" 0.569816877511255
-178 0.571790119593395 2 93 "GO:0019897" "extrinsic component of plasma membrane" 0.810133845009122
-95 0.673970124754691 2 183 "GO:0019898" "extrinsic component of membrane" 0.86290518566006
1796 0.184033245140744 2 5 "GO:0019907" "cyclin-dependent protein kinase activating kinase holoenzyme complex" 0.458422162985969
-528 0.668779910926708 3 6 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 0.862538576709212
761 0.50568223549116 3 7 "GO:0020005" "symbiont-containing vacuole membrane" 0.753307559506436
2227 0.00240793413923568 3 17 "GO:0022624" "proteasome accessory complex" 0.0263726120011527
2740 4.60655967934544e-11 4 53 "GO:0022625" "cytosolic large ribosomal subunit" 4.54075168392622e-09
1399 0.0836423035561947 3 14 "GO:0022626" "cytosolic ribosome" 0.318857400297096
2267 1.6535427065092e-06 3 41 "GO:0022627" "cytosolic small ribosomal subunit" 6.33858037495193e-05
402 0.766365544240341 2 5 "GO:0030008" "TRAPP complex" 0.911391550693814
750 0.32166014848726 2 16 "GO:0030014" "CCR4-NOT complex" 0.601478326439592
570 0.310251452243756 2 29 "GO:0030016" "myofibril" 0.589734165422016
-709 0.232329302737874 2 26 "GO:0030017" "sarcomere" 0.49931351905263
-721 0.020050005473599 2 96 "GO:0030018" "Z disc" 0.135632389968464
-141 0.592066662223325 3 133 "GO:0030027" "lamellipodium" 0.821983897251699
-280 0.00211940927779046 1 1253 "GO:0030054" "cell junction" 0.0239736459291052
-2413 0.0240116740608723 2 8 "GO:0030056" "hemidesmosome" 0.154841636467307
-5 0.995202180058683 2 13 "GO:0030057" "desmosome" 0.996646595414356
-240 0.802119605014336 2 10 "GO:0030061" "mitochondrial crista" 0.933483943846697
558 0.651558204312435 3 6 "GO:0030062" "mitochondrial tricarboxylic acid cycle enzyme complex" 0.85297895487034
304 0.473305214959267 3 51 "GO:0030117" "membrane coat" 0.725734662937543
-786 0.331219442774518 2 14 "GO:0030118" "clathrin coat" 0.606368535226033
333 0.509762864797418 3 36 "GO:0030119" "AP-type membrane coat adaptor complex" 0.755089159356194
-968 0.117103532876254 3 24 "GO:0030120" "vesicle coat" 0.375010397177759
-1673 0.143216708555926 2 7 "GO:0030122" "AP-2 adaptor complex" 0.400787372008706
-134 0.878042255261762 2 12 "GO:0030123" "AP-3 adaptor complex" 0.964731391523297
-572 0.643112648635857 2 6 "GO:0030125" "clathrin vesicle coat" 0.851723085525415
-990 0.256925756184016 2 12 "GO:0030126" "COPI vesicle coat" 0.527615392163604
