"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.931291907812439 3 672 "GO:0005730" "nucleolus" 1
0 1 3 17 "GO:0005732" "small nucleolar ribonucleoprotein complex" 1
0 1 2 12 "GO:0005736" "DNA-directed RNA polymerase I complex" 1
0 0.999543480055918 2 1413 "GO:0005739" "mitochondrion" 1
0 1 2 16 "GO:0005740" "mitochondrial envelope" 1
0 0.797342969738815 4 149 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 1
0 1 2 8 "GO:0005742" "mitochondrial outer membrane translocase complex" 1
0 0.777952126221353 2 384 "GO:0005743;GO:0019866" "organelle inner membrane" 1
0 1 2 6 "GO:0005744" "mitochondrial inner membrane presequence translocase complex" 1
0 1 2 5 "GO:0005746" "mitochondrial respiratory chain" 1
0 1 6 42 "GO:0005747;GO:0045271;GO:0030964" "mitochondrial respiratory chain complex I" 1
0 1 3 11 "GO:0005750;GO:0045275" "respiratory chain complex III" 1
0 1 4 14 "GO:0005751;GO:0045277" "respiratory chain complex IV" 1
0 1 2 16 "GO:0005753;GO:0045259" "mitochondrial proton-transporting ATP synthase complex" 1
0 1 2 69 "GO:0005758;GO:0031970" "organelle envelope lumen" 1
0 0.66745739678184 4 103 "GO:0005759" "mitochondrial matrix" 1
0 1 5 24 "GO:0005761;GO:0000313" "mitochondrial ribosome" 1
0 1 5 51 "GO:0005762;GO:0000315" "mitochondrial large ribosomal subunit" 1
0 1 3 27 "GO:0005763;GO:0000314" "mitochondrial small ribosomal subunit" 1
0 0.880594412599464 5 341 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 1 4 195 "GO:0005765;GO:0005774;GO:0044437" "vacuolar part" 1
0 0.100948164568302 2 10 "GO:0005767;GO:0044754" "secondary lysosome" 1
0 0.785792996386291 3 614 "GO:0005768" "endosome" 1
0 0.546312142783278 2 172 "GO:0005769" "early endosome" 1
0 0.756576963656415 2 132 "GO:0005770" "late endosome" 1
0 0.183129759013076 5 19 "GO:0005771" "multivesicular body" 1
0 1 4 49 "GO:0005776" "autophagic vacuole" 1
0 0.393689274008822 4 128 "GO:0005777;GO:0042579" "microbody" 1
0 0.0787675037673421 4 44 "GO:0005778;GO:0031903" "microbody membrane" 1
0 1 3 15 "GO:0005779" "integral component of peroxisomal membrane" 1
0 1 4 16 "GO:0005782;GO:0031907" "peroxisomal matrix" 1
0 0.529835463137813 3 1122 "GO:0005783" "endoplasmic reticulum" 1
0 1 2 7 "GO:0005786;GO:0048500" "signal recognition particle, endoplasmic reticulum targeting" 1
0 1 4 5 "GO:0005787" "signal peptidase complex" 1
0 1 2 46 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.0584235149987708 2 261 "GO:0005789" "endoplasmic reticulum membrane" 0.898423830647764
0 1 2 29 "GO:0005790" "smooth endoplasmic reticulum" 1
0 1 4 53 "GO:0005791" "rough endoplasmic reticulum" 1
0 0.381013060704447 3 45 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 1
0 0.781693328964502 3 1038 "GO:0005794" "Golgi apparatus" 1
0 1 4 21 "GO:0005795" "Golgi stack" 1
0 1 5 16 "GO:0005797" "Golgi medial cisterna" 1
0 1 3 35 "GO:0005798" "Golgi-associated vesicle" 1
0 1 2 40 "GO:0005801" "cis-Golgi network" 1
0 1 4 155 "GO:0005802" "trans-Golgi network" 1
0 0.449671551027005 2 56 "GO:0005811" "lipid particle" 1
0 0.913657634352308 3 513 "GO:0005813;GO:0005815" "microtubule organizing center" 1
0 1 3 92 "GO:0005814" "centriole" 1
0 1 3 91 "GO:0005819" "spindle" 1
0 1 2 5 "GO:0005826" "actomyosin contractile ring" 1
0 1 3 5 "GO:0005827" "polar microtubule" 1
0 1 3 5 "GO:0005828" "kinetochore microtubule" 1
0 0.0836238262788687 2 1208 "GO:0005829" "cytosol" 1
0 1 4 10 "GO:0005832;GO:0002199" "zona pellucida receptor complex" 1
0 0.288860317125661 2 32 "GO:0005834" "heterotrimeric G-protein complex" 1
0 1 2 10 "GO:0005838" "proteasome regulatory particle" 1
0 1 2 20 "GO:0005839" "proteasome core complex" 1
0 1 2 39 "GO:0005844" "polysome" 1
0 1 3 9 "GO:0005845;GO:0034518" "mRNA cap binding complex" 1
0 1 2 14 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 1
0 1 5 19 "GO:0005849" "mRNA cleavage factor complex" 1
0 1 3 5 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 1
0 1 2 6 "GO:0005851" "eukaryotic translation initiation factor 2B complex" 1
0 1 3 14 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 1
0 0.997548220849748 3 1225 "GO:0005856" "cytoskeleton" 1
0 1 3 10 "GO:0005858" "axonemal dynein complex" 1
0 1 2 7 "GO:0005859" "muscle myosin complex" 1
0 1 4 5 "GO:0005861" "troponin complex" 1
0 1 4 16 "GO:0005865;GO:0036379" "myofilament" 1
0 1 2 33 "GO:0005868;GO:0030286" "dynein complex" 1
0 1 2 9 "GO:0005869" "dynactin complex" 1
0 1 2 53 "GO:0005871" "kinesin complex" 1
0 0.725100449796446 2 352 "GO:0005874" "microtubule" 1
0 1 2 112 "GO:0005875" "microtubule associated complex" 1
0 1 2 43 "GO:0005876" "spindle microtubule" 1
0 1 2 51 "GO:0005881" "cytoplasmic microtubule" 1
0 0.139670949612371 4 62 "GO:0005882" "intermediate filament" 1
0 0.0913256832518505 2 9 "GO:0005883" "neurofilament" 1
0 0.510775381115664 2 67 "GO:0005884" "actin filament" 1
0 0.00472335140378673 2 10 "GO:0005885" "Arp2/3 protein complex" 0.251427628570801
0 1.86333533804731e-05 3 781 "GO:0005887" "integral component of plasma membrane" 0.00971489485490541
0 0.0816011509380203 2 8 "GO:0005890;GO:0090533;GO:0098533" "cation-transporting ATPase complex" 1
0 1 2 26 "GO:0005891" "voltage-gated calcium channel complex" 1
0 1 2 14 "GO:0005892" "acetylcholine-gated channel complex" 1
0 0.555729284843616 3 76 "GO:0005901" "caveola" 1
0 0.0110343307984057 2 82 "GO:0005902" "microvillus" 0.371026764752538
0 0.521139422204355 2 69 "GO:0005903" "brush border" 1
0 0.437775797740644 2 54 "GO:0005905" "coated pit" 1
0 0.0194017041927896 2 580 "GO:0005911" "cell-cell junction" 0.537039172056416
0 0.792898893136141 3 620 "GO:0005912;GO:0070161" "anchoring junction" 1
0 0.628562841790394 2 304 "GO:0005913" "cell-cell adherens junction" 1
0 1 2 6 "GO:0005915" "zonula adherens" 1
0 0.100948164568302 2 10 "GO:0005916" "fascia adherens" 1
0 0.249903827008042 2 27 "GO:0005921" "gap junction" 1
0 1 3 15 "GO:0005922" "connexon complex" 1
0 0.250412626407325 3 91 "GO:0005923;GO:0070160" "occluding junction" 1
0 0.889515087748671 3 350 "GO:0005925;GO:0005924;GO:0030055" "cell-substrate junction" 1
0 0.836611881183137 2 304 "GO:0005929" "cilium" 1
0 1 2 68 "GO:0005930" "axoneme" 1
0 0.64532439342315 4 97 "GO:0005938" "cell cortex" 1
0 1 3 15 "GO:0005942" "phosphatidylinositol 3-kinase complex" 1
0 1 6 7 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 1 2 5 "GO:0005964" "phosphorylase kinase complex" 1
0 0.129328245543506 2 118 "GO:0008021" "synaptic vesicle" 1
0 1 3 46 "GO:0008023" "transcription elongation factor complex" 1
0 1 4 9 "GO:0008024" "positive transcription elongation factor complex b" 1
0 1 2 10 "GO:0008074" "guanylate cyclase complex, soluble" 1
0 0.00669539842287387 3 71 "GO:0008076;GO:0034705" "potassium channel complex" 0.303060134858304
0 1 2 5 "GO:0008091" "spectrin" 1
0 1 2 33 "GO:0008180" "COP9 signalosome" 1
0 1 3 9 "GO:0008250" "oligosaccharyltransferase complex" 1
0 1 4 10 "GO:0008278" "cohesin complex" 1
0 0.147566571472716 3 15 "GO:0008287" "protein serine/threonine phosphatase complex" 1
0 1 2 6 "GO:0008290" "F-actin capping protein complex" 1
0 0.257860695815583 3 28 "GO:0008305;GO:0098636" "integrin complex" 1
0 0.0979828384180771 3 50 "GO:0008328" "ionotropic glutamate receptor complex" 1
0 1 3 8 "GO:0008385" "IkappaB kinase complex" 1
0 1 3 11 "GO:0008540" "proteasome regulatory particle, base subcomplex" 1
0 1 2 9 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 1
0 0.760236617632304 2 257 "GO:0009897;GO:0098552" "side of membrane" 1
0 0.419452790398146 2 51 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 1
0 0.31126469077565 3 35 "GO:0009925" "basal plasma membrane" 1
0 0.146123193223605 2 489 "GO:0009986" "cell surface" 1
0 0.786111671537639 4 144 "GO:0010008;GO:0044440" "endosomal part" 1
0 1 3 14 "GO:0010369" "chromocenter" 1
0 1 4 35 "GO:0010494" "cytoplasmic stress granule" 1
0 0.531285841361903 2 71 "GO:0012505" "endomembrane system" 1
0 0.000376130605085207 2 210 "GO:0014069" "postsynaptic density" 0.0433803964531605
0 0.0289383700069615 4 63 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.693351756842051
0 1 2 6 "GO:0014731" "spectrin-associated cytoskeleton" 1
0 1 4 33 "GO:0015030" "Cajal body" 1
0 1 5 175 "GO:0015629" "actin cytoskeleton" 1
0 0.769344639958702 5 137 "GO:0015630" "microtubule cytoskeleton" 1
0 1 3 106 "GO:0015934" "large ribosomal subunit" 1
0 1 3 68 "GO:0015935" "small ribosomal subunit" 1
0 1 2 12 "GO:0016010" "dystrophin-associated glycoprotein complex" 1
0 1 2 5 "GO:0016012" "sarcoglycan complex" 1
0 0.396250164434119 4 479 "GO:0016023" "cytoplasmic membrane-bounded vesicle" 1
0 0.443755187071945 3 55 "GO:0016234" "inclusion body" 1
0 0.225522453503978 2 24 "GO:0016235" "aggresome" 1
0 1 3 6 "GO:0016272" "prefoldin complex" 1
0 1 3 5 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 1
0 0.203726162960712 3 147 "GO:0016323" "basolateral plasma membrane" 1
0 0.694554536439109 4 226 "GO:0016324" "apical plasma membrane" 1
0 1 3 13 "GO:0016327" "apicolateral plasma membrane" 1
0 1 3 47 "GO:0016328" "lateral plasma membrane" 1
0 1 3 8 "GO:0016342" "catenin complex" 1
0 0.546107310360319 2 74 "GO:0016363" "nuclear matrix" 1
0 1 2 11 "GO:0016442;GO:0031332" "RISC complex" 1
0 1 2 47 "GO:0016459" "myosin complex" 1
0 1 3 15 "GO:0016460" "myosin II complex" 1
0 1 2 5 "GO:0016461" "unconventional myosin complex" 1
0 1 2 29 "GO:0016469" "proton-transporting two-sector ATPase complex" 1
0 1 4 13 "GO:0016471;GO:0033176" "proton-transporting V-type ATPase complex" 1
0 1 3 15 "GO:0016514;GO:0090544" "BAF-type complex" 1
0 1 2 8 "GO:0016528" "sarcoplasm" 1
0 0.101303927517595 2 51 "GO:0016529" "sarcoplasmic reticulum" 1
0 1 4 22 "GO:0016581;GO:0090545;GO:0090568" "nuclear transcriptional repressor complex" 1
0 1 2 6 "GO:0016589" "NURF complex" 1
0 1 7 8 "GO:0016591" "DNA-directed RNA polymerase II, holoenzyme" 1
0 1 2 28 "GO:0016592" "mediator complex" 1
0 1 2 7 "GO:0016593" "Cdc73/Paf1 complex" 1
0 1 2 10 "GO:0016600" "flotillin complex" 1
0 1 2 236 "GO:0016604" "nuclear body" 1
0 1 2 70 "GO:0016605" "PML body" 1
0 1 4 98 "GO:0016607" "nuclear speck" 1
0 0.0338743688107731 3 67 "GO:0017053" "transcriptional repressor complex" 0.693351756842051
0 1 3 7 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 1
0 1 2 9 "GO:0017119" "Golgi transport complex" 1
0 0.119891208499954 2 12 "GO:0017146" "N-methyl-D-aspartate selective glutamate receptor complex" 1
0 0.381013060704447 5 45 "GO:0019005" "SCF ubiquitin ligase complex" 1
0 1 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 1 3 11 "GO:0019814" "immunoglobulin complex" 1
0 1 2 5 "GO:0019815" "B cell receptor complex" 1
0 0.254340047378646 3 92 "GO:0019897" "extrinsic component of plasma membrane" 1
0 0.577138567059079 2 182 "GO:0019898" "extrinsic component of membrane" 1
0 1 5 5 "GO:0019907" "cyclin-dependent protein kinase activating kinase holoenzyme complex" 1
0 0.0618416327264724 2 6 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 0.910519358440828
0 1 2 7 "GO:0020005" "symbiont-containing vacuole membrane" 1
0 1 2 17 "GO:0022624" "proteasome accessory complex" 1
0 1 2 53 "GO:0022625" "cytosolic large ribosomal subunit" 1
0 1 4 14 "GO:0022626" "cytosolic ribosome" 1
0 1 2 41 "GO:0022627" "cytosolic small ribosomal subunit" 1
0 1 3 5 "GO:0030008" "TRAPP complex" 1
0 1 3 16 "GO:0030014" "CCR4-NOT complex" 1
0 1 5 30 "GO:0030016" "myofibril" 1
0 1 4 26 "GO:0030017" "sarcomere" 1
0 1 2 95 "GO:0030018" "Z disc" 1
0 0.753940613082297 2 131 "GO:0030027" "lamellipodium" 1
0 0.00244368864020547 1 1247 "GO:0030054" "cell junction" 0.174803386103731
0 1 3 8 "GO:0030056" "hemidesmosome" 1
0 0.138438642612352 2 14 "GO:0030057" "desmosome" 1
0 1 2 10 "GO:0030061" "mitochondrial crista" 1
0 1 2 6 "GO:0030062" "mitochondrial tricarboxylic acid cycle enzyme complex" 1
0 0.425625275097936 3 52 "GO:0030117" "membrane coat" 1
0 1 2 14 "GO:0030118" "clathrin coat" 1
0 0.32581087389236 2 37 "GO:0030119" "AP-type membrane coat adaptor complex" 1
0 1 3 25 "GO:0030120" "vesicle coat" 1
0 1 4 8 "GO:0030122" "AP-2 adaptor complex" 1
0 1 3 12 "GO:0030123" "AP-3 adaptor complex" 1
0 1 5 6 "GO:0030125" "clathrin vesicle coat" 1
0 1 4 12 "GO:0030126" "COPI vesicle coat" 1
0 0.249903827008042 3 27 "GO:0030131" "clathrin adaptor complex" 1
0 1 4 8 "GO:0030132" "clathrin coat of coated pit" 1
0 1 2 76 "GO:0030133" "transport vesicle" 1
0 1 2 21 "GO:0030134" "ER to Golgi transport vesicle" 1
0 0.401243853690345 5 216 "GO:0030135;GO:0030136" "coated vesicle" 1
0 1 5 12 "GO:0030137" "COPI-coated vesicle" 1
0 0.293624844371632 2 102 "GO:0030139" "endocytic vesicle" 1
0 1 5 11 "GO:0030140" "trans-Golgi network transport vesicle" 1
0 0.818081581505591 5 159 "GO:0030141" "secretory granule" 1
0 1 3 38 "GO:0030173" "integral component of Golgi membrane" 1
0 1 2 55 "GO:0030175" "filopodium" 1
0 1 2 87 "GO:0030176" "integral component of endoplasmic reticulum membrane" 1
0 1 3 5 "GO:0030285" "integral component of synaptic vesicle membrane" 1
0 1 2 5 "GO:0030289" "protein phosphatase 4 complex" 1
0 1 3 6 "GO:0030314" "junctional membrane complex" 1
0 0.431732717809319 3 53 "GO:0030315" "T-tubule" 1
0 0.0559566837219475 2 324 "GO:0030424" "axon" 0.880046025808811
0 0.0112594827453805 2 409 "GO:0030425" "dendrite" 0.371026764752538
0 0.500628250327785 2 158 "GO:0030426;GO:0030427" "site of polarized growth" 1
0 0.0518044685079317 4 5 "GO:0030485" "smooth muscle contractile fiber" 0.858309979977644
0 0.64532439342315 2 97 "GO:0030496" "midbody" 1
0 1 2 665 "GO:0030529" "ribonucleoprotein complex" 1
0 1 2 57 "GO:0030532" "small nuclear ribonucleoprotein complex" 1
0 1 5 8 "GO:0030658" "transport vesicle membrane" 1
0 1 2 15 "GO:0030660" "Golgi-associated vesicle membrane" 1
0 0.394098597459204 5 47 "GO:0030667" "secretory granule membrane" 1
0 1 2 6 "GO:0030670;GO:0030666" "endocytic vesicle membrane" 1
0 1 2 53 "GO:0030672;GO:0030665;GO:0030662" "coated vesicle membrane" 1
0 0.0168704134966292 2 19 "GO:0030673" "axolemma" 0.486430255819475
0 1 2 75 "GO:0030684" "preribosome" 1
0 1 4 12 "GO:0030686" "90S preribosome" 1
0 1 2 28 "GO:0030687" "preribosome, large subunit precursor" 1
0 1 4 74 "GO:0030863" "cortical cytoskeleton" 1
0 1 2 43 "GO:0030864" "cortical actin cytoskeleton" 1
0 1 2 5 "GO:0030870" "Mre11 complex" 1
0 1 3 13 "GO:0030877" "beta-catenin destruction complex" 1
0 1 5 6 "GO:0030893;GO:0034991" "meiotic cohesin complex" 1
0 1 2 5 "GO:0030896" "checkpoint clamp complex" 1
0 1 2 11 "GO:0030897" "HOPS complex" 1
0 1 2 22 "GO:0030904" "retromer complex" 1
0 1 8 13 "GO:0030914" "STAGA complex" 1
0 1 3 7 "GO:0030915" "Smc5-Smc6 complex" 1
0 1 2 7 "GO:0030991" "intraciliary transport particle A" 1
0 1 2 22 "GO:0030992" "intraciliary transport particle B" 1
0 1 3 10 "GO:0031010" "ISWI-type complex" 1
0 1 3 11 "GO:0031011;GO:0033202" "DNA helicase complex" 1
0 0.202683003165627 1 373 "GO:0031012" "extracellular matrix" 1
0 0.129213861029442 2 13 "GO:0031045" "dense core granule" 1
0 1 2 10 "GO:0031080" "nuclear pore outer ring" 1
0 1 4 18 "GO:0031082" "BLOC complex" 1
0 1 5 13 "GO:0031083" "BLOC-1 complex" 1
0 0.788431736893534 2 1357 "GO:0031090" "organelle membrane" 1
0 1 2 10 "GO:0031091" "platelet alpha granule" 1
0 1 2 6 "GO:0031105" "septin complex" 1
0 0.110469656194379 2 11 "GO:0031143" "pseudopodium" 1
0 1 3 48 "GO:0031201" "SNARE complex" 1
0 1 3 8 "GO:0031209" "SCAR complex" 1
0 0.0313549411157219 2 65 "GO:0031224" "intrinsic component of membrane" 0.693351756842051
0 1 2 89 "GO:0031225" "anchored component of membrane" 1
0 0.0091770968231845 2 41 "GO:0031226" "intrinsic component of plasma membrane" 0.352808388980204
0 1 4 6 "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 1
0 1 4 5 "GO:0031232" "extrinsic component of external side of plasma membrane" 1
0 0.146952098912616 3 64 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 1
0 0.110469656194379 3 11 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 1
0 1 2 51 "GO:0031252" "cell leading edge" 1
0 0.00209697651014298 3 217 "GO:0031253" "cell projection membrane" 0.174803386103731
0 0.0308510169890683 3 112 "GO:0031256" "leading edge membrane" 0.693351756842051
0 1 4 6 "GO:0031258" "lamellipodium membrane" 1
0 1 2 6 "GO:0031264" "death-inducing signaling complex" 1
0 1 2 13 "GO:0031300" "intrinsic component of organelle membrane" 1
0 1 2 194 "GO:0031301" "integral component of organelle membrane" 1
0 1 3 15 "GO:0031305" "integral component of mitochondrial inner membrane" 1
0 1 6 17 "GO:0031307" "integral component of mitochondrial outer membrane" 1
0 1 3 22 "GO:0031312" "extrinsic component of organelle membrane" 1
0 1 2 5 "GO:0031314" "extrinsic component of mitochondrial inner membrane" 1
0 1 2 5 "GO:0031315" "extrinsic component of mitochondrial outer membrane" 1
0 1 4 12 "GO:0031362" "anchored component of external side of plasma membrane" 1
0 1 2 9 "GO:0031371" "ubiquitin conjugating enzyme complex" 1
0 1 4 7 "GO:0031390" "Ctf18 RFC-like complex" 1
0 0.687772756027768 2 851 "GO:0031410" "cytoplasmic vesicle" 1
0 1 2 7 "GO:0031414" "N-terminal protein acetyltransferase complex" 1
0 1 3 5 "GO:0031415" "NatA complex" 1
0 1 4 6 "GO:0031428" "box C/D snoRNP complex" 1
0 1 4 13 "GO:0031430" "M band" 1
0 0.805905537624726 3 153 "GO:0031461;GO:0000151" "ubiquitin ligase complex" 1
0 1 5 9 "GO:0031462" "Cul2-RING ubiquitin ligase complex" 1
0 1 5 40 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 1
0 1 2 8 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 1
0 1 2 5 "GO:0031466" "Cul5-RING ubiquitin ligase complex" 1
0 1 5 5 "GO:0031467" "Cul7-RING ubiquitin ligase complex" 1
0 0.483882595724089 3 62 "GO:0031513;GO:0072372" "nonmotile primary cilium" 1
0 1 2 90 "GO:0031514" "motile cilium" 1
0 1 2 42 "GO:0031519" "PcG protein complex" 1
0 0.419452790398146 2 51 "GO:0031526" "brush border membrane" 1
0 1 2 15 "GO:0031527" "filopodium membrane" 1
0 1 2 12 "GO:0031528" "microvillus membrane" 1
0 1 6 10 "GO:0031588" "AMP-activated protein kinase complex" 1
0 0.139670949612371 2 62 "GO:0031594" "neuromuscular junction" 1
0 1 3 8 "GO:0031595" "nuclear proteasome complex" 1
0 1 3 12 "GO:0031597" "cytosolic proteasome complex" 1
