"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 16 "GO:0005753;GO:0045259" "mitochondrial proton-transporting ATP synthase complex" 1
0 1 3 69 "GO:0005758;GO:0031970" "organelle envelope lumen" 1
0 0.782371611038013 3 104 "GO:0005759" "mitochondrial matrix" 1
0 1 3 24 "GO:0005761;GO:0000313" "mitochondrial ribosome" 1
0 1 4 51 "GO:0005762;GO:0000315" "mitochondrial large ribosomal subunit" 1
0 1 3 27 "GO:0005763;GO:0000314" "organellar small ribosomal subunit" 1
0 0.883466954492975 2 347 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 0.945057200571828 4 197 "GO:0005765;GO:0005774;GO:0044437" "vacuolar part" 1
0 1 6 10 "GO:0005767;GO:0044754" "secondary lysosome" 1
0 0.893795566936255 3 622 "GO:0005768" "endosome" 1
0 0.724595256897544 2 175 "GO:0005769" "early endosome" 1
0 0.860216871824319 2 134 "GO:0005770" "late endosome" 1
0 1 3 20 "GO:0005771" "multivesicular body" 1
0 0.511602126200065 4 49 "GO:0005776" "autophagic vacuole" 1
0 0.287326746291427 2 129 "GO:0005777;GO:0042579" "microbody" 1
0 0.133190686201878 4 44 "GO:0005778;GO:0031903" "microbody membrane" 1
0 1 2 15 "GO:0005779" "integral component of peroxisomal membrane" 1
0 1 4 16 "GO:0005782;GO:0031907" "microbody lumen" 1
0 0.37578004462825 2 1133 "GO:0005783" "endoplasmic reticulum" 1
0 1 3 7 "GO:0005786;GO:0048500" "signal recognition particle, endoplasmic reticulum targeting" 1
0 1 4 5 "GO:0005787" "signal peptidase complex" 1
0 0.489647977153561 3 46 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.191093824468376 3 267 "GO:0005789" "endoplasmic reticulum membrane" 1
0 0.345395886246012 4 29 "GO:0005790" "smooth endoplasmic reticulum" 1
0 1 4 54 "GO:0005791" "rough endoplasmic reticulum" 1
0 0.482114209197257 2 45 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 1
0 0.902340335588063 3 1046 "GO:0005794" "Golgi apparatus" 1
0 1 2 21 "GO:0005795" "Golgi stack" 1
0 1 5 17 "GO:0005797" "Golgi medial cisterna" 1
0 1 3 35 "GO:0005798" "Golgi-associated vesicle" 1
0 1 3 40 "GO:0005801" "cis-Golgi network" 1
0 1 3 155 "GO:0005802" "trans-Golgi network" 1
0 0.559247102739782 2 56 "GO:0005811" "lipid particle" 1
0 0.874184121558405 4 516 "GO:0005813;GO:0005815" "microtubule organizing center" 1
0 0.740303335794916 3 92 "GO:0005814" "centriole" 1
0 1 2 93 "GO:0005819" "spindle" 1
0 1 2 5 "GO:0005826" "actomyosin contractile ring" 1
0 1 4 5 "GO:0005827" "polar microtubule" 1
0 1 4 5 "GO:0005828" "kinetochore microtubule" 1
0 0.0490805741894277 2 1228 "GO:0005829" "cytosol" 0.819244570502968
0 1 3 11 "GO:0005832;GO:0002199" "chaperonin-containing T-complex" 1
0 0.38261373953243 2 33 "GO:0005834" "heterotrimeric G-protein complex" 1
0 1 2 10 "GO:0005838" "proteasome regulatory particle" 1
0 1 3 20 "GO:0005839" "proteasome core complex" 1
0 1 2 40 "GO:0005844" "polysome" 1
0 1 3 10 "GO:0005845;GO:0034518" "RNA cap binding complex" 1
0 1 2 14 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 1
0 1 2 19 "GO:0005849" "mRNA cleavage factor complex" 1
0 1 3 5 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 1
0 1 3 6 "GO:0005851" "eukaryotic translation initiation factor 2B complex" 1
0 1 2 14 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 1
0 0.920601467483095 2 1238 "GO:0005856" "cytoskeleton" 1
0 1 5 10 "GO:0005858" "axonemal dynein complex" 1
0 1 2 8 "GO:0005859" "muscle myosin complex" 1
0 1 4 6 "GO:0005861" "troponin complex" 1
0 1 4 16 "GO:0005865;GO:0036379" "myofilament" 1
0 1 3 33 "GO:0005868;GO:0030286" "dynein complex" 1
0 1 2 9 "GO:0005869" "dynactin complex" 1
0 1 5 53 "GO:0005871" "kinesin complex" 1
0 0.75734855473612 2 353 "GO:0005874" "microtubule" 1
0 1 2 112 "GO:0005875" "microtubule associated complex" 1
0 1 2 44 "GO:0005876" "spindle microtubule" 1
0 0.525714292908851 3 51 "GO:0005881" "cytoplasmic microtubule" 1
0 0.231783568988485 2 63 "GO:0005882" "intermediate filament" 1
0 0.123112723999426 3 9 "GO:0005883" "neurofilament" 1
0 0.624954976865365 2 67 "GO:0005884" "actin filament" 1
0 0.00869332917940892 2 10 "GO:0005885" "Arp2/3 protein complex" 0.242022284354744
0 0.00343779432479486 2 818 "GO:0005887" "integral component of plasma membrane" 0.125931834213538
0 1 5 6 "GO:0005890" "sodium:potassium-exchanging ATPase complex" 1
0 1 7 29 "GO:0005891" "voltage-gated calcium channel complex" 1
0 1 3 15 "GO:0005892" "acetylcholine-gated channel complex" 1
0 0.307049252036424 3 77 "GO:0005901" "caveola" 1
0 0.349573712902996 2 85 "GO:0005902" "microvillus" 1
0 1 2 71 "GO:0005903" "brush border" 1
0 0.552734548013821 2 55 "GO:0005905" "coated pit" 1
0 0.147688862382851 2 590 "GO:0005911" "cell-cell junction" 1
0 0.425785121332296 2 628 "GO:0005912;GO:0070161" "anchoring junction" 1
0 0.82654479348329 2 307 "GO:0005913" "cell-cell adherens junction" 1
0 1 2 6 "GO:0005915" "zonula adherens" 1
0 0.160705702366365 4 12 "GO:0005916" "fascia adherens" 1
0 0.325959463131462 3 27 "GO:0005921" "gap junction" 1
0 1 2 15 "GO:0005922" "connexon complex" 1
0 0.396324901832859 3 94 "GO:0005923;GO:0070160" "occluding junction" 1
0 0.412178290925778 2 356 "GO:0005925;GO:0005924;GO:0030055" "cell-substrate junction" 1
0 1 2 5 "GO:0005927" "muscle tendon junction" 1
0 0.944997416018861 2 314 "GO:0005929" "cilium" 1
0 1 2 70 "GO:0005930" "axoneme" 1
0 0.762260197328477 2 98 "GO:0005938" "cell cortex" 1
0 1 3 15 "GO:0005942" "phosphatidylinositol 3-kinase complex" 1
0 0.097126074646349 6 7 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 1 6 5 "GO:0005964" "phosphorylase kinase complex" 1
0 0.029250278663683 3 119 "GO:0008021" "synaptic vesicle" 0.565505387497871
0 1 2 46 "GO:0008023" "transcription elongation factor complex" 1
0 1 2 9 "GO:0008024" "positive transcription elongation factor complex b" 1
0 1 3 10 "GO:0008074" "guanylate cyclase complex, soluble" 1
0 0.00407006764827885 2 73 "GO:0008076;GO:0034705" "potassium channel complex" 0.13489367062867
0 1 3 5 "GO:0008091" "spectrin" 1
0 1 2 33 "GO:0008180" "COP9 signalosome" 1
0 1 2 9 "GO:0008250" "oligosaccharyltransferase complex" 1
0 1 2 10 "GO:0008278" "cohesin complex" 1
0 0.196696987854705 2 15 "GO:0008287" "protein serine/threonine phosphatase complex" 1
0 1 2 6 "GO:0008290" "F-actin capping protein complex" 1
0 0.0696536417212091 3 30 "GO:0008305;GO:0098636" "protein complex involved in cell adhesion" 0.876026720340495
0 7.87430763339861e-05 3 50 "GO:0008328" "ionotropic glutamate receptor complex" 0.00608946456982826
0 1 6 8 "GO:0008385" "IkappaB kinase complex" 1
0 1 2 11 "GO:0008540" "proteasome regulatory particle, base subcomplex" 1
0 1 2 9 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 1
0 0.359190206838623 2 272 "GO:0009897;GO:0098552" "side of membrane" 1
0 0.168474796524333 2 51 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 1
0 0.417728429606845 2 37 "GO:0009925" "basal plasma membrane" 1
0 0.0642572378093429 2 507 "GO:0009986" "cell surface" 0.876026720340495
0 0.881198666047746 2 145 "GO:0010008;GO:0044440" "endosomal part" 1
0 1 2 14 "GO:0010369" "chromocenter" 1
0 1 2 35 "GO:0010494" "cytoplasmic stress granule" 1
0 0.651510045147642 2 72 "GO:0012505" "endomembrane system" 1
0 1.08899001350427e-05 2 210 "GO:0014069" "postsynaptic density" 0.00126322841566495
0 0.0655047379314863 4 64 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.876026720340495
0 1 5 6 "GO:0014731" "spectrin-associated cytoskeleton" 1
0 1 4 34 "GO:0015030" "Cajal body" 1
0 1 4 176 "GO:0015629" "actin cytoskeleton" 1
0 0.868241560294578 3 138 "GO:0015630" "microtubule cytoskeleton" 1
0 1 2 106 "GO:0015934" "large ribosomal subunit" 1
0 1 2 68 "GO:0015935" "small ribosomal subunit" 1
0 1 2 12 "GO:0016010" "dystrophin-associated glycoprotein complex" 1
0 1 2 5 "GO:0016012" "sarcoglycan complex" 1
0 0.264457695101511 2 482 "GO:0016023" "cytoplasmic membrane-bounded vesicle" 1
0 0.0494371723579377 2 57 "GO:0016234" "inclusion body" 0.819244570502968
0 0.0540111606186359 3 26 "GO:0016235" "aggresome" 0.835372617568235
0 1 3 6 "GO:0016272" "prefoldin complex" 1
0 1 3 5 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 1
0 0.187391937027998 2 155 "GO:0016323" "basolateral plasma membrane" 1
0 0.860217952748018 2 236 "GO:0016324" "apical plasma membrane" 1
0 1 4 14 "GO:0016327" "apicolateral plasma membrane" 1
0 1 2 48 "GO:0016328" "lateral plasma membrane" 1
0 1 2 8 "GO:0016342" "catenin complex" 1
0 0.661601230687325 2 74 "GO:0016363" "nuclear matrix" 1
0 1 4 11 "GO:0016442;GO:0031332" "RISC complex" 1
0 1 2 49 "GO:0016459" "myosin complex" 1
0 1 3 16 "GO:0016460" "myosin II complex" 1
0 1 3 5 "GO:0016461" "unconventional myosin complex" 1
0 1 2 29 "GO:0016469" "proton-transporting two-sector ATPase complex" 1
0 1 2 13 "GO:0016471;GO:0033176" "proton-transporting V-type ATPase complex" 1
0 1 4 15 "GO:0016514;GO:0090544" "BAF-type complex" 1
0 1 2 8 "GO:0016528" "sarcoplasm" 1
0 0.532617690842848 4 52 "GO:0016529" "sarcoplasmic reticulum" 1
0 1 5 22 "GO:0016581;GO:0090545;GO:0090568" "nuclear transcriptional repressor complex" 1
0 1 4 6 "GO:0016589" "NURF complex" 1
0 1 2 8 "GO:0016591" "DNA-directed RNA polymerase II, holoenzyme" 1
0 1 3 28 "GO:0016592" "mediator complex" 1
0 1 4 7 "GO:0016593" "Cdc73/Paf1 complex" 1
0 1 2 10 "GO:0016600" "flotillin complex" 1
0 0.970169067965673 2 238 "GO:0016604" "nuclear body" 1
0 1 6 71 "GO:0016605" "PML body" 1
0 0.76573592543771 4 99 "GO:0016607" "nuclear speck" 1
0 0.0756308947380783 2 68 "GO:0017053" "transcriptional repressor complex" 0.923493030486009
0 1 2 7 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 1
0 1 2 9 "GO:0017119" "Golgi transport complex" 1
0 0.160705702366365 2 12 "GO:0017146" "N-methyl-D-aspartate selective glutamate receptor complex" 1
0 0.482114209197257 3 45 "GO:0019005" "SCF ubiquitin ligase complex" 1
0 1 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 1 2 11 "GO:0019814" "immunoglobulin complex" 1
0 1 2 5 "GO:0019815" "B cell receptor complex" 1
0 0.158989324943296 2 95 "GO:0019897" "extrinsic component of plasma membrane" 1
0 0.130968458564148 2 185 "GO:0019898" "extrinsic component of membrane" 1
0 1 5 5 "GO:0019907" "cyclin-dependent protein kinase activating kinase holoenzyme complex" 1
0 1 2 6 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 1
0 1 2 7 "GO:0020005" "symbiont-containing vacuole membrane" 1
0 1 2 17 "GO:0022624" "proteasome accessory complex" 1
0 1 3 53 "GO:0022625" "cytosolic large ribosomal subunit" 1
0 1 2 14 "GO:0022626" "cytosolic ribosome" 1
0 1 2 41 "GO:0022627" "cytosolic small ribosomal subunit" 1
0 1 2 5 "GO:0030008" "TRAPP complex" 1
0 1 2 16 "GO:0030014" "CCR4-NOT complex" 1
0 1 3 31 "GO:0030016" "myofibril" 1
0 1 3 26 "GO:0030017" "sarcomere" 1
0 0.416618198612892 2 98 "GO:0030018" "Z disc" 1
0 0.303171261576604 2 133 "GO:0030027" "lamellipodium" 1
0 1.43827050950702e-07 1 1267 "GO:0030054" "cell junction" 5.00518137308443e-05
0 1 2 8 "GO:0030056" "hemidesmosome" 1
0 0.184873612402941 2 14 "GO:0030057" "desmosome" 1
0 1 4 10 "GO:0030061" "mitochondrial crista" 1
0 1 3 6 "GO:0030062" "mitochondrial tricarboxylic acid cycle enzyme complex" 1
0 0.532617690842848 2 52 "GO:0030117" "membrane coat" 1
0 1 2 14 "GO:0030118" "clathrin coat" 1
0 0.417728429606845 3 37 "GO:0030119" "AP-type membrane coat adaptor complex" 1
0 1 2 25 "GO:0030120" "vesicle coat" 1
0 1 2 8 "GO:0030122" "AP-2 adaptor complex" 1
0 1 2 12 "GO:0030123" "AP-3 adaptor complex" 1
0 1 4 6 "GO:0030125" "clathrin vesicle coat" 1
0 1 4 12 "GO:0030126" "COPI vesicle coat" 1
0 0.325959463131462 2 27 "GO:0030131" "clathrin adaptor complex" 1
0 1 2 8 "GO:0030132" "clathrin coat of coated pit" 1
0 0.671402037744821 4 76 "GO:0030133" "transport vesicle" 1
0 1 2 21 "GO:0030134" "ER to Golgi transport vesicle" 1
0 0.206700816152772 4 217 "GO:0030135;GO:0030136" "coated vesicle" 1
0 1 5 12 "GO:0030137" "COPI-coated vesicle" 1
0 0.775863064509568 4 102 "GO:0030139" "endocytic vesicle" 1
0 1 3 11 "GO:0030140" "trans-Golgi network transport vesicle" 1
0 0.413770128109134 3 161 "GO:0030141" "secretory granule" 1
0 1 2 38 "GO:0030173" "integral component of Golgi membrane" 1
0 0.552734548013821 2 55 "GO:0030175" "filopodium" 1
0 0.724557757932731 3 88 "GO:0030176" "integral component of endoplasmic reticulum membrane" 1
0 0.070374422615852 2 5 "GO:0030285" "integral component of synaptic vesicle membrane" 0.876026720340495
0 1 3 5 "GO:0030289" "protein phosphatase 4 complex" 1
0 1 2 6 "GO:0030314" "junctional membrane complex" 1
0 0.0452507321165713 2 55 "GO:0030315" "T-tubule" 0.787362738828341
0 0.000872418523607643 3 325 "GO:0030424" "axon" 0.0404802194953946
0 0.00266595410952986 3 413 "GO:0030425" "dendrite" 0.103083558901821
0 0.20515782640047 3 161 "GO:0030426;GO:0030427" "site of polarized growth" 1
0 0.070374422615852 3 5 "GO:0030485" "smooth muscle contractile fiber" 0.876026720340495
0 1 2 99 "GO:0030496" "midbody" 1
0 1 2 669 "GO:0030529" "ribonucleoprotein complex" 1
0 1 2 57 "GO:0030532" "small nuclear ribonucleoprotein complex" 1
0 1 3 8 "GO:0030658" "transport vesicle membrane" 1
0 1 2 15 "GO:0030660" "Golgi-associated vesicle membrane" 1
0 0.158226699743885 3 49 "GO:0030667" "secretory granule membrane" 1
0 1 2 6 "GO:0030670;GO:0030666" "endocytic vesicle membrane" 1
0 0.178832809944403 5 53 "GO:0030672;GO:0030665;GO:0030662" "coated vesicle membrane" 1
0 0.0303418884095932 4 19 "GO:0030673" "axolemma" 0.570755522515591
0 1 2 75 "GO:0030684" "preribosome" 1
0 1 4 12 "GO:0030686" "90S preribosome" 1
0 1 3 28 "GO:0030687" "preribosome, large subunit precursor" 1
0 1 3 74 "GO:0030863" "cortical cytoskeleton" 1
0 1 2 43 "GO:0030864" "cortical actin cytoskeleton" 1
0 1 2 5 "GO:0030870" "Mre11 complex" 1
0 1 2 13 "GO:0030877" "beta-catenin destruction complex" 1
0 1 3 6 "GO:0030893;GO:0034991" "meiotic cohesin complex" 1
0 1 3 5 "GO:0030896" "checkpoint clamp complex" 1
0 1 2 11 "GO:0030897" "HOPS complex" 1
0 1 2 22 "GO:0030904" "retromer complex" 1
0 1 2 13 "GO:0030914" "STAGA complex" 1
0 1 2 7 "GO:0030915" "Smc5-Smc6 complex" 1
0 1 2 7 "GO:0030991" "intraciliary transport particle A" 1
0 1 3 22 "GO:0030992" "intraciliary transport particle B" 1
0 1 2 10 "GO:0031010" "ISWI-type complex" 1
0 1 3 11 "GO:0031011;GO:0033202" "Ino80 complex" 1
0 0.105568395908868 1 384 "GO:0031012" "extracellular matrix" 1
0 1 6 13 "GO:0031045" "dense core granule" 1
0 1 2 10 "GO:0031080" "nuclear pore outer ring" 1
0 1 4 18 "GO:0031082" "BLOC complex" 1
0 1 2 13 "GO:0031083" "BLOC-1 complex" 1
0 0.94469004593082 2 1373 "GO:0031090" "organelle membrane" 1
0 1 5 10 "GO:0031091" "platelet alpha granule" 1
0 1 3 6 "GO:0031105" "septin complex" 1
0 0.148356109036841 2 11 "GO:0031143" "pseudopodium" 1
0 1 2 48 "GO:0031201" "SNARE complex" 1
0 1 2 8 "GO:0031209" "SCAR complex" 1
0 0.0704849085331433 2 66 "GO:0031224" "intrinsic component of membrane" 0.876026720340495
0 0.152066065844549 2 93 "GO:0031225" "anchored component of membrane" 1
0 0.022661925516429 2 42 "GO:0031226" "intrinsic component of plasma membrane" 0.477960610891957
0 1 2 6 "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 1
0 1 2 5 "GO:0031232" "extrinsic component of external side of plasma membrane" 1
0 0.242517991651356 2 65 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 1
0 0.148356109036841 3 11 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 1
0 1 2 51 "GO:0031252" "cell leading edge" 1
0 0.000423579175322914 2 225 "GO:0031253" "cell projection membrane" 0.0226777773865191
0 0.000228950234816853 2 113 "GO:0031256" "leading edge membrane" 0.0144863057665936
0 0.0838472570706947 2 6 "GO:0031258" "lamellipodium membrane" 1
0 1 3 6 "GO:0031264" "death-inducing signaling complex" 1
0 1 2 13 "GO:0031300" "intrinsic component of organelle membrane" 1
0 0.778124300264377 2 195 "GO:0031301" "integral component of organelle membrane" 1
0 1 2 15 "GO:0031305" "integral component of mitochondrial inner membrane" 1
0 1 6 17 "GO:0031307" "integral component of mitochondrial outer membrane" 1
0 0.274823471568341 2 22 "GO:0031312" "extrinsic component of organelle membrane" 1
0 1 4 5 "GO:0031314" "extrinsic component of mitochondrial inner membrane" 1
0 0.070374422615852 3 5 "GO:0031315" "extrinsic component of mitochondrial outer membrane" 0.876026720340495
0 1 3 13 "GO:0031362" "anchored component of external side of plasma membrane" 1
0 1 2 9 "GO:0031371" "ubiquitin conjugating enzyme complex" 1
0 1 2 7 "GO:0031390" "Ctf18 RFC-like complex" 1
0 0.595869976287783 2 859 "GO:0031410" "cytoplasmic vesicle" 1
0 1 2 7 "GO:0031414" "N-terminal protein acetyltransferase complex" 1
0 1 4 5 "GO:0031415" "NatA complex" 1
0 1 3 6 "GO:0031428" "box C/D snoRNP complex" 1
0 1 3 14 "GO:0031430" "M band" 1
0 0.894462949712453 2 153 "GO:0031461;GO:0000151" "ubiquitin ligase complex" 1
0 1 5 9 "GO:0031462" "Cul2-RING ubiquitin ligase complex" 1
0 1 5 40 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 1
0 1 2 8 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 1
0 1 2 5 "GO:0031466" "Cul5-RING ubiquitin ligase complex" 1
0 1 2 5 "GO:0031467" "Cul7-RING ubiquitin ligase complex" 1
0 0.237147402248388 3 64 "GO:0031513;GO:0072372" "nonmotile primary cilium" 1
0 1 2 94 "GO:0031514" "motile cilium" 1
0 0.458843535132229 2 42 "GO:0031519" "PcG protein complex" 1
0 0.565665432228258 3 57 "GO:0031526" "brush border membrane" 1
0 1 2 15 "GO:0031527" "filopodium membrane" 1
