"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
2261 0.015278776200446 3 9 "GO:0001164;GO:0001163;GO:0001013" "RNA polymerase I regulatory region DNA binding" 0.707448213817843
-384 0.398290813726293 4 38 "GO:0001190" "RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription" 0.951695892253244
-149 0.774594090232198 4 29 "GO:0001191" "RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription" 0.991634786705448
-521 0.382577749559875 2 22 "GO:0001205" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.951695892253244
-1543 0.118660962052509 5 8 "GO:0001206" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.870177943994328
396 0.479500487418511 2 25 "GO:0001221" "transcription cofactor binding" 0.951695892253244
212 0.820079138422211 5 9 "GO:0001222" "transcription corepressor binding" 0.991634786705448
-101 0.909167969117102 5 10 "GO:0001223" "transcription coactivator binding" 0.995791338908399
-174 0.45323396566995 4 147 "GO:0001227" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.951695892253244
-100 0.579901929266275 4 248 "GO:0001228" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.955718201022531
-24 0.984679336778879 5 5 "GO:0001517" "N-acetylglucosamine 6-O-sulfotransferase activity" 0.999171877339193
-2510 0.0447655368596317 3 5 "GO:0001530" "lipopolysaccharide binding" 0.720293757423949
-2732 0.0289331119269355 2 5 "GO:0001540" "beta-amyloid binding" 0.707448213817843
-361 0.0948876931914006 2 170 "GO:0001664" "G-protein coupled receptor binding" 0.870177943994328
-969 0.43858061121417 3 5 "GO:0001671" "ATPase activator activity" 0.951695892253244
1296 0.299908193809445 2 5 "GO:0001727" "lipid kinase activity" 0.93339942541466
-453 0.691694903498142 2 6 "GO:0001784" "phosphotyrosine binding" 0.976510451997377
846 0.226230448470422 2 16 "GO:0001786" "phosphatidylserine binding" 0.924653231630009
251 0.826205798062469 3 6 "GO:0001848" "complement binding" 0.991634786705448
189 0.573140713041488 2 70 "GO:0001948" "glycoprotein binding" 0.95346263027757
547 0.434414875265432 3 16 "GO:0001965" "G-protein alpha-subunit binding" 0.951695892253244
888 0.178318846382383 3 18 "GO:0001968" "fibronectin binding" 0.924653231630009
263 0.515591417708655 4 48 "GO:0002020" "protease binding" 0.951695892253244
469 0.251451359068577 3 47 "GO:0002039" "p53 binding" 0.924653231630009
357 0.717777987201977 2 8 "GO:0002161" "aminoacyl-tRNA editing activity" 0.979866200822854
-585 0.608317306966364 3 6 "GO:0002162" "dystroglycan binding" 0.957367236001313
216 0.648069717664119 2 35 "GO:0003678" "DNA helicase activity" 0.974110773344296
-1112 0.330180748216124 6 6 "GO:0003680" "AT DNA binding" 0.943662645181922
84 0.538320245333949 2 437 "GO:0003682" "chromatin binding" 0.951695892253244
438 0.273744548396304 2 49 "GO:0003684" "damaged DNA binding" 0.924653231630009
1302 0.162398904053572 2 9 "GO:0003688" "DNA replication origin binding" 0.924653231630009
299 0.762054580441888 2 8 "GO:0003689;GO:0033170" "DNA clamp loader activity" 0.991634786705448
-51 0.846638101680001 5 115 "GO:0003690" "double-stranded DNA binding" 0.991634786705448
1080 0.274857208709729 2 8 "GO:0003691" "double-stranded telomeric DNA binding" 0.924653231630009
-2 0.99521575779531 2 77 "GO:0003697" "single-stranded DNA binding" 0.999518284280426
-52 0.632062605333953 2 711 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.967923366558052
-229 0.510976568250199 4 65 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.951695892253244
-39 0.926510626408236 3 43 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.996214165280722
-557 0.625751766420373 4 6 "GO:0003708" "retinoic acid receptor activity" 0.967923366558052
-141 0.491973708210768 3 190 "GO:0003713" "transcription coactivator activity" 0.951695892253244
248 0.313041831448102 4 131 "GO:0003714" "transcription corepressor activity" 0.941577519133717
946 0.370965955223366 3 7 "GO:0003720;GO:0003964" "telomerase activity" 0.950990634556285
76 0.832857361234445 4 60 "GO:0003725" "double-stranded RNA binding" 0.991634786705448
-178 0.596511041940996 4 70 "GO:0003727" "single-stranded RNA binding" 0.957236584066326
53 0.816008744692578 2 156 "GO:0003729" "mRNA binding" 0.991634786705448
1021 0.0125016065378061 3 47 "GO:0003730" "mRNA 3'-UTR binding" 0.707448213817843
258 0.394415290196284 2 86 "GO:0003735" "structural constituent of ribosome" 0.951695892253244
42 0.922088355193678 6 42 "GO:0003743" "translation initiation factor activity" 0.996214165280722
-80 0.914322351638343 2 14 "GO:0003746" "translation elongation factor activity" 0.995791338908399
1286 0.259991220492537 7 6 "GO:0003747;GO:0008079" "translation release factor activity" 0.924653231630009
-155 0.785696772068647 2 24 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.991634786705448
-246 0.413525458295185 3 87 "GO:0003774" "motor activity" 0.951695892253244
-183 0.640240976837878 2 51 "GO:0003777" "microtubule motor activity" 0.967923366558052
148 0.42233066387635 4 234 "GO:0003779" "actin binding" 0.951695892253244
-47 0.944338449913336 2 17 "GO:0003785" "actin monomer binding" 0.996214165280722
11 0.981783806375018 2 37 "GO:0003823" "antigen binding" 0.997367676317479
-1285 0.224150462195679 3 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 0.924653231630009
73 0.953295808197527 2 5 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 0.996998905837233
798 0.484623769260997 2 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.951695892253244
253 0.61495333149618 2 31 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.965158362239236
712 0.121993720532807 6 37 "GO:0003899;GO:0034062" "RNA polymerase activity" 0.871687901544661
460 0.568727638964012 3 12 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.95346263027757
1754 0.124456254867635 4 6 "GO:0003909;GO:0003910" "DNA ligase activity" 0.874229302484851
-99 0.93096545094826 2 6 "GO:0003916" "DNA topoisomerase activity" 0.996214165280722
-139 0.524830054913048 7 167 "GO:0003924" "GTPase activity" 0.951695892253244
1880 0.0257852376483617 2 11 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.707448213817843
-181 0.854878326685755 2 8 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.991634786705448
250 0.729175212889564 4 15 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 0.983565796849032
294 0.79669535379635 3 6 "GO:0004000" "adenosine deaminase activity" 0.991634786705448
504 0.358286795237611 2 26 "GO:0004003" "ATP-dependent DNA helicase activity" 0.944321991978434
681 0.0689560976422191 2 56 "GO:0004004;GO:0003724;GO:0008186" "RNA-dependent ATPase activity" 0.814554899555786
635 0.379385051056184 2 15 "GO:0004012" "phospholipid-translocating ATPase activity" 0.951695892253244
947 0.2613350331077 2 11 "GO:0004016" "adenylate cyclase activity" 0.924653231630009
-2356 0.025787735252353 4 7 "GO:0004017" "adenylate kinase activity" 0.707448213817843
773 0.301259325070829 2 14 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.93339942541466
-532 0.670704267045263 5 5 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 0.974110773344296
1213 0.331896644247862 2 5 "GO:0004075" "biotin carboxylase activity" 0.943662645181922
-256 0.822737057609968 5 6 "GO:0004111;GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 0.991634786705448
919 0.152347465815724 4 19 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.920501554966433
1197 0.138358240736253 3 12 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.900501092249511
322 0.760927265616579 3 7 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "heme-copper terminal oxidase activity" 0.991634786705448
2183 0.0389242181344662 2 7 "GO:0004143" "diacylglycerol kinase activity" 0.707448213817843
154 0.463871146261056 3 179 "GO:0004175" "endopeptidase activity" 0.951695892253244
549 0.603582038739706 2 7 "GO:0004176" "ATP-dependent peptidase activity" 0.957236584066326
-160 0.830636907287428 3 14 "GO:0004177" "aminopeptidase activity" 0.991634786705448
-747 0.16543363604309 4 27 "GO:0004180" "carboxypeptidase activity" 0.924653231630009
-1071 0.138156808708857 2 15 "GO:0004181" "metallocarboxypeptidase activity" 0.900501092249511
-1036 0.266375813955522 2 9 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 0.924653231630009
929 0.25013113718833 3 12 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 0.924653231630009
326 0.415585662457218 2 49 "GO:0004197" "cysteine-type endopeptidase activity" 0.951695892253244
178 0.857410735140807 3 8 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.991634786705448
532 0.212662368192751 2 43 "GO:0004222" "metalloendopeptidase activity" 0.924653231630009
-67 0.865534415077286 2 50 "GO:0004252" "serine-type endopeptidase activity" 0.991634786705448
-550 0.404731535140436 2 18 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 0.951695892253244
-225 0.843599112642704 2 6 "GO:0004300" "enoyl-CoA hydratase activity" 0.991634786705448
-707 0.572045254009555 5 5 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 0.95346263027757
1617 0.195960058768946 2 5 "GO:0004311" "farnesyltranstransferase activity" 0.924653231630009
87 0.925814008037334 5 9 "GO:0004312" "fatty acid synthase activity" 0.996214165280722
197 0.852142214163059 2 7 "GO:0004364" "glutathione transferase activity" 0.991634786705448
1207 0.222251950835668 3 8 "GO:0004383" "guanylate cyclase activity" 0.924653231630009
2096 0.0936436142602834 2 5 "GO:0004385" "guanylate kinase activity" 0.870177943994328
375 0.135753194831136 2 125 "GO:0004386" "helicase activity" 0.900501092249511
610 0.120169073675162 2 51 "GO:0004402" "histone acetyltransferase activity" 0.870177943994328
440 0.637135572029089 2 9 "GO:0004435" "phosphatidylinositol phospholipase C activity" 0.967923366558052
336 0.787930453849707 2 5 "GO:0004439" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 0.991634786705448
688 0.515047922275134 5 7 "GO:0004445;GO:0046030" "inositol trisphosphate phosphatase activity" 0.951695892253244
-575 0.64546834692103 4 5 "GO:0004457" "lactate dehydrogenase activity" 0.973271643524904
275 0.733418651635132 3 12 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.983565796849032
-764 0.0493951448233437 3 52 "GO:0004497" "monooxygenase activity" 0.720293757423949
-194 0.388905630422117 2 157 "GO:0004518" "nuclease activity" 0.951695892253244
-203 0.486374663603446 3 93 "GO:0004519" "endonuclease activity" 0.951695892253244
-136 0.759511009275297 2 40 "GO:0004520" "endodeoxyribonuclease activity" 0.991634786705448
-63 0.895461266416403 2 34 "GO:0004521" "endoribonuclease activity" 0.993582982233759
-244 0.793520665594763 2 9 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 0.991634786705448
-91 0.794487809247531 3 65 "GO:0004527" "exonuclease activity" 0.991634786705448
-261 0.736516236209889 2 13 "GO:0004535;GO:0000175" "3'-5'-exoribonuclease activity" 0.984465521545782
-71 0.846240367128675 2 58 "GO:0004536" "deoxyribonuclease activity" 0.991634786705448
-105 0.775617756913375 3 58 "GO:0004540" "ribonuclease activity" 0.991634786705448
-1005 0.178850601842014 2 14 "GO:0004550" "nucleoside diphosphate kinase activity" 0.924653231630009
-688 0.375455926231591 2 13 "GO:0004551" "nucleotide diphosphatase activity" 0.951695892253244
-131 0.7332956980776 2 53 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.983565796849032
-474 0.526392918851277 2 14 "GO:0004559;GO:0015923" "mannosidase activity" 0.951695892253244
-565 0.544212305588956 2 9 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 0.951695892253244
-132 0.80028855341062 3 29 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.991634786705448
166 0.812716225381237 4 16 "GO:0004602" "glutathione peroxidase activity" 0.991634786705448
-1684 0.111204905927005 2 7 "GO:0004622" "lysophospholipase activity" 0.870177943994328
641 0.40906582393464 2 13 "GO:0004623" "phospholipase A2 activity" 0.951695892253244
207 0.789490592814808 2 13 "GO:0004629" "phospholipase C activity" 0.991634786705448
-237 0.835719362457884 2 6 "GO:0004630" "phospholipase D activity" 0.991634786705448
1957 0.0477972735482076 2 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.720293757423949
-1562 0.211584214942498 2 5 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.924653231630009
1664 0.0393026785454357 4 12 "GO:0004659" "prenyltransferase activity" 0.707448213817843
142 0.213782824326066 2 640 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.924653231630009
102 0.481198149767391 2 386 "GO:0004674" "protein serine/threonine kinase activity" 0.951695892253244
608 0.415964986845333 6 14 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 0.951695892253244
1516 0.225383881615694 7 5 "GO:0004679" "AMP-activated protein kinase activity" 0.924653231630009
-230 0.664308768305756 3 28 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.974110773344296
-508 0.684758136004475 2 5 "GO:0004689" "phosphorylase kinase activity" 0.974110773344296
-749 0.549141645669032 4 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.952951056935156
439 0.390570111822165 3 30 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.951695892253244
134 0.852349123383769 3 15 "GO:0004697" "protein kinase C activity" 0.991634786705448
45 0.884896320080903 2 83 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 0.991634786705448
-1464 0.0591838634250772 4 13 "GO:0004707" "MAP kinase activity" 0.774770575746465
-595 0.523428300822894 4 9 "GO:0004708" "MAP kinase kinase activity" 0.951695892253244
603 0.360356927116796 3 18 "GO:0004709" "MAP kinase kinase kinase activity" 0.944321991978434
-305 0.537303538132667 2 32 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.951695892253244
-271 0.30697966566744 2 112 "GO:0004713" "protein tyrosine kinase activity" 0.94053344374705
-906 0.04899430562002 7 37 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.720293757423949
642 0.543735368233161 3 7 "GO:0004716" "receptor signaling protein tyrosine kinase activity" 0.951695892253244
97 0.686511146272131 2 138 "GO:0004721" "phosphoprotein phosphatase activity" 0.974110773344296
58 0.880905365728553 3 52 "GO:0004722" "protein serine/threonine phosphatase activity" 0.991634786705448
267 0.384216623952879 3 84 "GO:0004725" "protein tyrosine phosphatase activity" 0.951695892253244
1046 0.402906707871349 2 5 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.951695892253244
821 0.472157975164013 3 6 "GO:0004745" "retinol dehydrogenase activity" 0.951695892253244
413 0.741242899482973 4 5 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.987181295033971
1039 0.362831770711725 2 6 "GO:0004806" "triglyceride lipase activity" 0.9478054418592
-527 0.217303472656755 5 43 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming aminoacyl-tRNA and related compounds" 0.924653231630009
-1167 0.350770778748899 2 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.944321991978434
72 0.854193431843072 2 51 "GO:0004843;GO:0019783" "small conjugating protein-specific protease activity" 0.991634786705448
-176 0.381072028203388 2 197 "GO:0004857" "enzyme inhibitor activity" 0.951695892253244
-162 0.677108889563459 2 52 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.974110773344296
899 0.334809704733295 2 9 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 0.943662645181922
-1739 0.0786840084370002 4 8 "GO:0004862" "cAMP-dependent protein kinase inhibitor activity" 0.858906081626515
-130 0.902093363599598 3 7 "GO:0004865" "protein serine/threonine phosphatase inhibitor activity" 0.995791338908399
-574 0.04884165155609 2 93 "GO:0004866;GO:0030414;GO:0061135" "peptidase inhibitor activity" 0.720293757423949
-470 0.357671592429794 3 30 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.944321991978434
-296 0.549277601378732 2 32 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.952951056935156
-58 0.58975201740415 2 728 "GO:0004871;GO:0060089" "signal transducer activity" 0.957236584066326
-2391 0.0558919502771445 4 5 "GO:0004875" "complement receptor activity" 0.774770575746465
-171 0.144682560282257 3 606 "GO:0004888;GO:0038023;GO:0004872" "receptor activity" 0.910788576203061
-458 0.225717221048842 2 55 "GO:0004896" "cytokine receptor activity" 0.924653231630009
-172 0.334096016648675 2 253 "GO:0004930" "G-protein coupled receptor activity" 0.943662645181922
-133 0.907541590474855 7 6 "GO:0004931;GO:0035381" "extracellular ATP-gated cation channel activity" 0.995791338908399
-1938 0.0284361972822903 2 10 "GO:0004935" "adrenergic receptor activity" 0.707448213817843
-1466 0.198948814773901 3 6 "GO:0004936" "alpha-adrenergic receptor activity" 0.924653231630009
-1061 0.141980769582365 3 15 "GO:0004950;GO:0001637" "G-protein coupled chemoattractant receptor activity" 0.903656610822566
214 0.818178166400549 2 9 "GO:0004953" "icosanoid receptor activity" 0.991634786705448
236 0.823030079283923 2 7 "GO:0004955;GO:0004954" "prostanoid receptor activity" 0.991634786705448
-138 0.825745035505757 2 20 "GO:0004970;GO:0005234" "ionotropic glutamate receptor activity" 0.991634786705448
1311 0.184936616301553 3 8 "GO:0004972" "N-methyl-D-aspartate selective glutamate receptor activity" 0.924653231630009
0 0.999941719301763 2 6 "GO:0004983" "neuropeptide Y receptor activity" 0.999941719301763
31 0.970299442748491 2 11 "GO:0004993" "serotonin receptor activity" 0.996998905837233
706 0.312800361360276 7 16 "GO:0005003" "ephrin receptor activity" 0.941577519133717
36 0.972593599818831 2 7 "GO:0005004" "GPI-linked ephrin receptor activity" 0.996998905837233
2524 0.0270632496913096 8 6 "GO:0005005" "transmembrane-ephrin receptor activity" 0.707448213817843
-1500 0.188800771100458 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.924653231630009
513 0.603657236491764 7 8 "GO:0005024" "transforming growth factor beta-activated receptor activity" 0.957236584066326
1137 0.22255179775518 4 9 "GO:0005031;GO:0005035" "death receptor activity" 0.924653231630009
-525 0.413191583640707 3 19 "GO:0005044" "scavenger receptor activity" 0.951695892253244
-557 0.245828900262229 2 34 "GO:0005048" "signal sequence binding" 0.924653231630009
73 0.780846127793999 3 114 "GO:0005057" "receptor signaling protein activity" 0.991634786705448
130 0.909394287007435 2 6 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 0.995791338908399
-789 0.231277476728022 2 18 "GO:0005070" "SH3/SH2 adaptor activity" 0.924653231630009
2092 0.0669271050685113 4 6 "GO:0005072" "transforming growth factor beta receptor, cytoplasmic mediator activity" 0.814554899555786
1724 0.131108015586326 3 6 "GO:0005078" "MAP-kinase scaffold activity" 0.889271340922524
829 0.0472495752381133 6 45 "GO:0005080" "protein kinase C binding" 0.720293757423949
383 0.0945012999913066 1 151 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.870177943994328
901 0.184071138854686 2 17 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.924653231630009
188 0.489282508686523 2 107 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.951695892253244
280 0.428405058341332 3 63 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.951695892253244
655 0.398721900595893 5 13 "GO:0005092;GO:0005083" "small GTPase regulator activity" 0.951695892253244
1175 0.347640308919384 2 5 "GO:0005095" "GTPase inhibitor activity" 0.944321991978434
645 0.00601064502646079 3 144 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.707448213817843
-102 0.272266325438507 3 1003 "GO:0005102" "receptor binding" 0.924653231630009
-1511 0.0185566628848621 2 19 "GO:0005104" "fibroblast growth factor receptor binding" 0.707448213817843
75 0.887717291961303 2 28 "GO:0005109" "frizzled binding" 0.992739942018158
757 0.264439037038594 2 17 "GO:0005112" "Notch binding" 0.924653231630009
-962 0.399513867754571 4 6 "GO:0005113" "patched binding" 0.951695892253244
-1247 0.238164567381571 4 7 "GO:0005114" "type II transforming growth factor beta receptor binding" 0.924653231630009
908 0.281843297741327 4 11 "GO:0005123" "death receptor binding" 0.924653231630009
-276 0.348258222698438 2 91 "GO:0005125" "cytokine activity" 0.944321991978434
-63 0.766873908527922 2 176 "GO:0005126" "cytokine receptor binding" 0.991634786705448
-236 0.83600457799133 3 6 "GO:0005127" "ciliary neurotrophic factor receptor binding" 0.991634786705448
1475 0.196432114216795 2 6 "GO:0005138" "interleukin-6 receptor binding" 0.924653231630009
-1319 0.291666474765686 5 5 "GO:0005143" "interleukin-12 receptor binding" 0.928176184889697
1223 0.129811983930861 2 12 "GO:0005149" "interleukin-1 receptor binding" 0.889271340922524
-44 0.946640514599279 3 18 "GO:0005154" "epidermal growth factor receptor binding" 0.996214165280722
81 0.878472610972407 2 28 "GO:0005158" "insulin receptor binding" 0.991634786705448
692 0.391254973054476 2 12 "GO:0005159" "insulin-like growth factor receptor binding" 0.951695892253244
409 0.356205336715564 3 40 "GO:0005160" "transforming growth factor beta receptor binding" 0.944321991978434
-60 0.938154423043537 5 13 "GO:0005161" "platelet-derived growth factor receptor binding" 0.996214165280722
98 0.878816830551087 4 19 "GO:0005164" "tumor necrosis factor receptor binding" 0.991634786705448
129 0.863153582877832 5 14 "GO:0005165" "neurotrophin receptor binding" 0.991634786705448
66 0.954100155532382 2 6 "GO:0005166" "neurotrophin p75 receptor binding" 0.996998905837233
94 0.928813255975615 2 7 "GO:0005167;GO:0005168" "neurotrophin TRK receptor binding" 0.996214165280722
-117 0.884363907941057 3 12 "GO:0005172" "vascular endothelial growth factor receptor binding" 0.991634786705448
357 0.289892795070729 2 69 "GO:0005178" "integrin binding" 0.928176184889697
-383 0.38149183308854 2 41 "GO:0005179" "hormone activity" 0.951695892253244
-265 0.687886022777609 2 18 "GO:0005184" "neuropeptide hormone activity" 0.974110773344296
5 0.977084456798059 1 307 "GO:0005198" "structural molecule activity" 0.997335006120081
-213 0.572565994806941 2 55 "GO:0005200" "structural constituent of cytoskeleton" 0.95346263027757
318 0.554637341592117 2 27 "GO:0005201" "extracellular matrix structural constituent" 0.95346263027757
-934 0.377108705973228 2 7 "GO:0005212" "structural constituent of eye lens" 0.951695892253244
-125 0.216388012331231 1 836 "GO:0005215;GO:0022892" "transporter activity" 0.924653231630009
-113 0.501037641133917 2 286 "GO:0005216;GO:0022838;GO:0015267;GO:0022803;GO:0022836" "channel activity" 0.951695892253244
-93 0.8882828499174 2 18 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.992739942018158
225 0.831829782942985 2 7 "GO:0005218" "intracellular ligand-gated calcium channel activity" 0.991634786705448
131 0.89485811339638 2 8 "GO:0005221;GO:0043855;GO:0005222" "intracellular cyclic nucleotide activated cation channel activity" 0.993582982233759
-51 0.894018594145971 2 54 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.993582982233759
59 0.90916173092659 2 29 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 0.995791338908399
-111 0.92948498348416 6 5 "GO:0005237" "inhibitory extracellular ligand-gated ion channel activity" 0.996214165280722
113 0.903904578586194 2 9 "GO:0005242" "inward rectifier potassium channel activity" 0.995791338908399
