"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-176 0.875765689993625 4 7 "GO:0003708" "retinoic acid receptor activity" 0.949779548868634
-457 0.0327999137484904 3 197 "GO:0003713" "transcription coactivator activity" 0.21446097450936
-805 0.00179270180194745 4 135 "GO:0003714" "transcription corepressor activity" 0.0418297087121072
1044 0.3536701995222 3 7 "GO:0003720;GO:0003964" "telomerase activity" 0.666985003853277
29 0.937895293348635 2 63 "GO:0003725" "double-stranded RNA binding" 0.984211110304123
411 0.246165909565024 3 71 "GO:0003727" "single-stranded RNA binding" 0.587168389292554
-236 0.323618767785989 2 158 "GO:0003729" "mRNA binding" 0.636539394488144
-730 0.0900965556362933 3 48 "GO:0003730" "mRNA 3'-UTR binding" 0.360992933357539
3097 2.58731803474859e-22 2 88 "GO:0003735" "structural constituent of ribosome" 3.07890846135082e-19
-542 0.239265120699116 2 42 "GO:0003743" "translation initiation factor activity" 0.583486695498478
1114 0.161883675969361 2 14 "GO:0003746" "translation elongation factor activity" 0.483597265949728
-831 0.494103299958359 7 6 "GO:0003747;GO:0008079" "translation release factor activity" 0.766228720425226
610 0.296976668347483 3 26 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.617836075757875
-35 0.908491895410537 2 94 "GO:0003774" "motor activity" 0.967038429921172
-280 0.482467086713262 4 56 "GO:0003777" "microtubule motor activity" 0.754449189472775
-34 0.859689267953267 3 249 "GO:0003779" "actin binding" 0.945499287305349
-325 0.652921784851413 2 17 "GO:0003785" "actin monomer binding" 0.846613607832486
1128 0.0143013560243074 2 42 "GO:0003823" "antigen binding" 0.135450513100428
1646 0.143746497055758 5 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 0.457375217904685
-370 0.761097896175886 2 6 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 0.902375010752281
2644 0.0296211646442608 2 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.206135590214446
5 0.992265522416482 2 32 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.997411196330511
-76 0.877402775677055 2 37 "GO:0003899;GO:0034062" "RNA polymerase activity" 0.949779548868634
1265 0.141288561905569 2 12 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.455618456516765
329 0.78682754534516 5 6 "GO:0003909;GO:0003910" "DNA ligase (ATP) activity" 0.913331629867868
-1393 0.251797405818344 3 6 "GO:0003916" "DNA topoisomerase activity" 0.58868155780713
526 0.0223308841440037 7 170 "GO:0003924" "GTPase activity" 0.178351141372536
-651 0.449328861071277 2 12 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.72847594642346
2011 0.0561984423294151 4 8 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.287513093067805
1003 0.178332522727766 4 16 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 0.507711441042792
1055 0.385497312996423 5 6 "GO:0003997;GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.689635755938405
492 0.662332167353316 3 7 "GO:0004000" "adenosine deaminase activity" 0.851093792673466
-626 0.284464240152967 2 26 "GO:0004003" "ATP-dependent DNA helicase activity" 0.609932334742398
-1413 0.000313736212092741 2 58 "GO:0004004;GO:0003724;GO:0008186" "RNA-dependent ATPase activity" 0.0128740031858745
-101 0.892603257580155 2 16 "GO:0004012" "phospholipid-translocating ATPase activity" 0.959528343740185
-1380 0.108547684373551 2 12 "GO:0004016" "adenylate cyclase activity" 0.404571709261084
1809 0.085756940531694 3 8 "GO:0004017" "adenylate kinase activity" 0.35378652167031
1469 0.270145113155593 5 5 "GO:0004028" "3-chloroallyl aldehyde dehydrogenase activity" 0.5983438440837
943 0.220089933991445 5 15 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.569363090108303
1346 0.268158906520219 2 6 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 0.5983438440837
28 0.983336931643961 2 5 "GO:0004075" "biotin carboxylase activity" 0.995043323687341
1666 0.17056013834136 2 6 "GO:0004111;GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 0.495040401527362
-355 0.576620775374494 2 22 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.808219932503708
-1004 0.224510415602496 8 13 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.572376328368386
1616 0.124954048631174 3 8 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "heme-copper terminal oxidase activity" 0.436155602344966
-2171 0.0537192977262577 2 7 "GO:0004143" "diacylglycerol kinase activity" 0.285383769170744
513 0.0179937636586192 5 192 "GO:0004175" "endopeptidase activity" 0.158611694472273
-1332 0.236800685852748 3 7 "GO:0004176" "ATP-dependent peptidase activity" 0.583486695498478
840 0.25953706866394 6 16 "GO:0004177" "aminopeptidase activity" 0.593294182860307
738 0.168359821098549 2 31 "GO:0004180" "carboxypeptidase activity" 0.491929606306839
374 0.594788264292285 2 18 "GO:0004181" "metallocarboxypeptidase activity" 0.820159947286001
1577 0.0666654541393754 2 12 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 0.314809088991495
273 0.522191152248749 2 49 "GO:0004197" "cysteine-type endopeptidase activity" 0.78679920478217
1185 0.260251733994185 2 8 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.593294182860307
91 0.83824192872538 2 45 "GO:0004222" "metalloendopeptidase activity" 0.937507420284964
322 0.415228952705096 2 57 "GO:0004252" "serine-type endopeptidase activity" 0.707911824812413
2213 0.000894652882157256 5 20 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 0.0266159232441784
259 0.831413318758963 4 6 "GO:0004300" "enoyl-CoA hydratase activity" 0.934260480947277
1229 0.356230527167831 2 5 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 0.668634585693563
403 0.762182909049783 3 5 "GO:0004311" "farnesyltranstransferase activity" 0.902485235591285
-740 0.455821079868392 3 9 "GO:0004312" "fatty acid synthase activity" 0.733347970378867
-772 0.562176070744634 2 5 "GO:0004331" "fructose-2,6-bisphosphate 2-phosphatase activity" 0.801073684389622
1470 0.269688482926745 3 5 "GO:0004340;GO:0004396" "glucokinase activity" 0.5983438440837
1145 0.308988118637326 2 7 "GO:0004364" "glutathione transferase activity" 0.623275385704176
-344 0.744198917385309 2 8 "GO:0004383" "guanylate cyclase activity" 0.894059673588346
-314 0.813508835764823 2 5 "GO:0004385" "guanylate kinase activity" 0.922708131840998
-1210 4.88232650473394e-06 7 128 "GO:0004386" "helicase activity" 0.000641838419213012
-1806 1.5466558026641e-05 2 51 "GO:0004402" "histone acetyltransferase activity" 0.00153376700430857
-85 0.927770193189583 2 10 "GO:0004435" "phosphatidylinositol phospholipase C activity" 0.980511273394293
-1792 0.178401766164564 2 5 "GO:0004439" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 0.507711441042792
332 0.767780695348824 8 7 "GO:0004445;GO:0046030" "inositol-polyphosphate 5-phosphatase activity" 0.904612898480297
324 0.807742395091819 4 5 "GO:0004457" "lactate dehydrogenase activity" 0.922708131840998
430 0.563811483735097 3 16 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.801073684389622
401 0.306672720248361 3 58 "GO:0004497" "monooxygenase activity" 0.62276542166476
-148 0.530720667510109 2 161 "GO:0004518" "nuclease activity" 0.787126939901908
140 0.648208654986018 5 95 "GO:0004519" "endonuclease activity" 0.846613607832486
454 0.330161558731492 2 41 "GO:0004520" "endodeoxyribonuclease activity" 0.644085663754878
-235 0.641278195467335 2 35 "GO:0004521" "endoribonuclease activity" 0.844494306091922
85 0.931711150888504 4 9 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 0.980511273394293
-698 0.0576676844801131 2 66 "GO:0004527" "exonuclease activity" 0.289555040216602
-1443 0.0806524295634683 2 13 "GO:0004535;GO:0000175" "3'-5'-exoribonuclease activity" 0.345238817196141
412 0.288616420977065 3 59 "GO:0004536" "deoxyribonuclease activity" 0.613488486677766
-563 0.14414759976651 2 60 "GO:0004540" "ribonuclease activity" 0.457428383259058
664 0.388055082094904 2 15 "GO:0004550" "nucleoside diphosphate kinase activity" 0.689635755938405
95 0.908528541724261 2 13 "GO:0004551" "nucleotide diphosphatase activity" 0.967038429921172
-205 0.604398934822785 4 57 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.828358700309295
659 0.621011560106418 3 5 "GO:0004558" "alpha-glucosidase activity" 0.836057099907325
-524 0.510457320503361 2 14 "GO:0004559;GO:0015923" "mannosidase activity" 0.777777479384122
-2556 0.0549755982661971 3 5 "GO:0004568;GO:0008061" "chitin binding" 0.286471452343021
-1053 0.289065361215849 3 9 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 0.613488486677766
2095 7.03889085261239e-05 2 32 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.00492722359682867
2481 0.000597132303113707 2 17 "GO:0004602" "glutathione peroxidase activity" 0.0208996306089797
2597 0.0210272466651726 5 7 "GO:0004622" "lysophospholipase activity" 0.173766830080246
649 0.383917685274409 2 16 "GO:0004623" "phospholipase A2 activity" 0.689635755938405
122 0.877947482147477 2 14 "GO:0004629" "phospholipase C activity" 0.949779548868634
1355 0.265117634859205 3 6 "GO:0004630" "phospholipase D activity" 0.5983438440837
-2425 0.0213036101692555 2 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.174836524837338
-265 0.827349808831293 2 6 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.931453427161058
679 0.429636885316194 2 12 "GO:0004659" "prenyltransferase activity" 0.718148431047816
-375 0.00161743079967144 2 669 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.0393511976006473
-500 0.000960287819879435 2 403 "GO:0004674" "protein serine/threonine kinase activity" 0.027871768430647
72 0.928133374884436 4 14 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 0.980511273394293
-2045 0.124724837481093 4 5 "GO:0004679" "AMP-activated protein kinase activity" 0.436155602344966
507 0.368462458226148 3 28 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.676983137829546
1791 0.178765625039437 4 5 "GO:0004689" "phosphorylase kinase activity" 0.507711441042792
-717 0.59047922880184 3 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.816936733922491
-178 0.739676576113436 2 31 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.891808637867263
-481 0.531492448099572 2 15 "GO:0004697" "protein kinase C activity" 0.787126939901908
-674 0.0365686771002771 4 86 "GO:0004702" "receptor signaling protein serine/threonine kinase activity" 0.224504525771642
-292 0.714242381704018 5 14 "GO:0004707" "MAP kinase activity" 0.88352228090206
-805 0.417207804373609 4 9 "GO:0004708" "MAP kinase kinase activity" 0.708101283572856
-584 0.405297969817263 2 18 "GO:0004709" "MAP kinase kinase kinase activity" 0.703067906825864
-487 0.341102174771829 3 34 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.658947383081942
-283 0.30250228227547 2 119 "GO:0004713" "protein tyrosine kinase activity" 0.621723170825232
-55 0.907689989379265 3 40 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.967038429921172
852 0.449015436528669 3 7 "GO:0004716" "receptor signaling protein tyrosine kinase activity" 0.72847594642346
-405 0.104724461110515 6 144 "GO:0004721" "phosphoprotein phosphatase activity" 0.398513118914737
-958 0.0183764211421786 2 54 "GO:0004722" "protein serine/threonine phosphatase activity" 0.160793684994063
-17 0.957165250223632 2 89 "GO:0004725" "protein tyrosine phosphatase activity" 0.992845535056896
1984 0.136299808393731 3 5 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.45433269464577
844 0.487413936898389 5 6 "GO:0004745" "retinol dehydrogenase activity" 0.760186874061708
1501 0.259776455967863 3 5 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.593294182860307
-1270 0.259361060430899 2 7 "GO:0004806" "triglyceride lipase activity" 0.593294182860307
-462 0.304052121073044 3 44 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.622294948768303
-198 0.881629661597049 2 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.950307334511312
-1261 0.00231136618542324 2 52 "GO:0004843;GO:0019783" "small conjugating protein-specific protease activity" 0.0474228579423044
436 0.0344244681476498 2 213 "GO:0004857" "enzyme inhibitor activity" 0.219064797303226
519 0.205505149055937 4 53 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.54104231720479
465 0.621450086521613 2 10 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 0.836057099907325
-466 0.658049232050378 3 8 "GO:0004862" "cAMP-dependent protein kinase inhibitor activity" 0.848405835471235
900 0.423867216700077 5 7 "GO:0004865" "protein serine/threonine phosphatase inhibitor activity" 0.716480096410642
538 0.0691978061531856 4 102 "GO:0004866;GO:0030414;GO:0061135" "peptidase inhibitor activity" 0.322923095381533
395 0.440120565886655 5 34 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.72641258447312
732 0.140681973207466 2 36 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.455618456516765
233 0.0312993315024203 2 820 "GO:0004871;GO:0060089" "signal transducer activity" 0.209345761583752
1515 0.255449596714008 4 5 "GO:0004875" "complement receptor activity" 0.593294182860307
-110 0.934017701638182 4 5 "GO:0004887" "thyroid hormone receptor activity" 0.981873732287488
335 0.00416581097059978 3 696 "GO:0004888;GO:0038023;GO:0004872" "receptor activity" 0.0739897769405036
747 0.0588892170505978 4 57 "GO:0004896" "cytokine receptor activity" 0.291329522208936
369 0.033361295283233 2 304 "GO:0004930" "G-protein coupled receptor activity" 0.21602313964842
1001 0.410298458803658 3 6 "GO:0004931;GO:0035381" "extracellular ATP-gated cation channel activity" 0.705790309834924
1061 0.260137645571306 2 10 "GO:0004935" "adrenergic receptor activity" 0.593294182860307
745 0.540182659580425 7 6 "GO:0004936" "alpha-adrenergic receptor activity" 0.787742596376707
1041 0.162147318583144 3 16 "GO:0004950;GO:0001637" "chemokine receptor activity" 0.483597265949728
2199 0.014341819034163 3 11 "GO:0004953" "icosanoid receptor activity" 0.135450513100428
1972 0.0798302740784157 7 7 "GO:0004955;GO:0004954" "prostanoid receptor activity" 0.3441957469323
-1452 0.0293667209366041 3 20 "GO:0004970;GO:0005234" "ionotropic glutamate receptor activity" 0.206063631402167
-2452 0.0199003231054336 4 8 "GO:0004972" "N-methyl-D-aspartate selective glutamate receptor activity" 0.171589292683177
300 0.821972825578109 5 5 "GO:0004977" "melanocortin receptor activity" 0.926276195490483
1537 0.17200900631759 2 7 "GO:0004983" "neuropeptide Y receptor activity" 0.497141223121954
-247 0.852785038643264 2 5 "GO:0004984" "olfactory receptor activity" 0.943425611876856
-1840 0.167047326645051 2 5 "GO:0004985" "opioid receptor activity" 0.491929606306839
-2102 0.0109635501234421 2 13 "GO:0004993" "serotonin receptor activity" 0.116487720061572
1929 0.0865141830303026 4 7 "GO:0005000" "vasopressin receptor activity" 0.35378652167031
-1797 0.015841464987181 2 16 "GO:0005003" "ephrin receptor activity" 0.146426720555932
-3500 0.00187276511182098 2 7 "GO:0005004" "GPI-linked ephrin receptor activity" 0.0420488770389994
-1742 0.15187037105479 2 6 "GO:0005005" "transmembrane-ephrin receptor activity" 0.469417510532987
3254 0.0074308862454601 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.098252829245528
1881 0.0740422446048248 2 8 "GO:0005024" "transforming growth factor beta-activated receptor activity" 0.331241620600532
396 0.645039894253868 3 12 "GO:0005031;GO:0005035" "tumor necrosis factor-activated receptor activity" 0.846613607832486
1460 0.02472841781167 3 21 "GO:0005044" "scavenger receptor activity" 0.183917607474296
-968 0.0549067069731018 2 35 "GO:0005048" "signal sequence binding" 0.286471452343021
-333 0.226414655465646 3 118 "GO:0005057" "receptor signaling protein activity" 0.574484946703878
-1034 0.395260123102945 2 6 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 0.693357619316915
-32 0.961802863945594 3 20 "GO:0005070" "SH3/SH2 adaptor activity" 0.992845535056896
282 0.816785242489304 2 6 "GO:0005072" "transforming growth factor beta receptor, cytoplasmic mediator activity" 0.922708131840998
-2822 0.020286802920445 2 6 "GO:0005078" "MAP-kinase scaffold activity" 0.171589292683177
21 0.962976376374536 5 45 "GO:0005080" "protein kinase C binding" 0.992845535056896
-271 0.260148879122452 1 155 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.593294182860307
-823 0.2411234898221 2 18 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.5842479693231
-93 0.744548854223572 2 110 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.894059673588346
-134 0.717377199640428 3 65 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.88524728165667
-393 0.634682262098815 4 13 "GO:0005092;GO:0005083" "small GTPase regulator activity" 0.840124462622458
2259 0.0897978841004467 3 5 "GO:0005095" "GTPase inhibitor activity" 0.360992933357539
-496 0.0422711278435662 2 151 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.24183962564348
413 1.49886758441804e-05 2 1091 "GO:0005102" "receptor binding" 0.00153376700430857
-610 0.337031782576541 3 22 "GO:0005104" "fibroblast growth factor receptor binding" 0.656412146098337
404 0.443413871080844 4 32 "GO:0005109" "frizzled binding" 0.72847594642346
-65 0.96105223615924 4 5 "GO:0005111" "type 2 fibroblast growth factor receptor binding" 0.992845535056896
-168 0.811510392865618 3 18 "GO:0005112" "Notch binding" 0.922708131840998
66 0.953059385872996 3 7 "GO:0005113" "patched binding" 0.992845535056896
462 0.68155459404554 2 7 "GO:0005114" "type II transforming growth factor beta receptor binding" 0.861902196508175
389 0.65103864260352 5 12 "GO:0005123" "death receptor binding" 0.846613607832486
1116 0.000106061304368648 2 108 "GO:0005125" "cytokine activity" 0.00613655462553468
662 0.00209183844471559 2 195 "GO:0005126" "cytokine receptor binding" 0.0436717148984483
317 0.794064526418198 3 6 "GO:0005127" "ciliary neurotrophic factor receptor binding" 0.9148134285877
2103 0.0616728712865677 2 7 "GO:0005138" "interleukin-6 receptor binding" 0.299553946249043
1203 0.366226546084803 4 5 "GO:0005143" "interleukin-12 receptor binding" 0.67618922577672
2041 0.0135120268188696 5 13 "GO:0005149" "interleukin-1 receptor binding" 0.132989866360441
456 0.516319392934747 3 18 "GO:0005154" "epidermal growth factor receptor binding" 0.782506449861292
-799 0.142171334937745 3 30 "GO:0005158" "insulin receptor binding" 0.455618456516765
528 0.507518025118572 3 14 "GO:0005159" "insulin-like growth factor receptor binding" 0.775769688217414
-120 0.79130742530132 4 43 "GO:0005160" "transforming growth factor beta receptor binding" 0.9142289670957
160 0.84691160403888 3 13 "GO:0005161" "platelet-derived growth factor receptor binding" 0.9409106729236
738 0.235117749086969 2 23 "GO:0005164" "tumor necrosis factor receptor binding" 0.581684244102896
-393 0.621687897960183 2 14 "GO:0005165" "neurotrophin receptor binding" 0.836057099907325
-996 0.412798366088325 4 6 "GO:0005166" "neurotrophin p75 receptor binding" 0.705790309834924
